pretty_comp,n_Seebeck
Sr3(BO3)2,-121.29494
LiZrPt2,1.5903254999999998
Li2ZnGeO4,-131.3183433
TiMn(PO4)2,-375.5157533
ZnSn2O5,-68.75629833
Dy2Te5O3,-277.4817667
NdP,-10.959754
CaNdHg2,-2.5676519
Pr2CdPb,-6.7507601
Er2TeO2,-202.7141267
Pr2TeO2,-360.4291033
LuAg2,3.1571963
MnGaPt2,-9.1982074
YbLuPt2,-9.5357383
BeGaCo2,9.1766112
Sc2Ti2O7,-420.2386767
Ti3Ir,-21.424318
DyTiClO3,-331.04917
TlAgTe,-220.5722633
Li2Ti3O6,-3.4750292000000003
K3Y(BO3)2,-151.4219767
ThNi2,-24.93336603
FeTeCl7,-341.12103
AcDy3,8.868029433
Sn2OF2,-192.2819867
Li2InPd,-5.888808367
ThCdAg2,2.438088533
ZnH,-5.570856299999999
ErNi3,-18.63860787
Ta2O5,-308.1077233
Sr2SnS4,-173.97205
Li6MnCrP2(CO2)2,-315.84916
MnCoSi,-81.157464
Rb2SnCl6,-125.34525
Sc7C2,-28.66567297
MgMnGe,-5.529647333
ThCoC2,-8.1080249
Sr2CuO3,-7.080036333
NaErSe2,-250.1550167
Dy2CdPd2,-5.160147773
RbHoO3,-19.420089
VB,-32.47402067
Tb3Sb4Au3,-176.91698
AlRh,-7.9377363
NdTlS2,-335.8101167
Yb(NdS2)2,-315.74074
Sm(SiIr)2,9.300053300000002
Co2NiSe4,-3.843288067
CdAu,0.73117523
Zr5Ge3,-7.456419575
K2OsBr6,-7.440497532999999
Te2Os,-51.412508
Ac2MgSn,-14.241854
NaLuS2,-256.3113033
Tm2TiO5,-411.0441233
PtO2,-338.8936867
MnFe3(P2O3)2,-126.6272873
Co2(GeSe)3,-299.8186467
DyMgAu2,1.9514428
Ca(BeAs)2,-300.19264
CaCuAs,-171.25121
CSNF5,-383.65619
Ba3Te,-4.9500142999999985
AgBi(PS3)2,-105.6205
MnAlRh2,-14.964593
LiTlPHO3,-397.8883467
HfTe5,-125.9894417
K2Mg2O3,-103.600973
TlS,9.5725873
Yb(SiRh)2,-3.14271349
KInBr3,-177.67415
MgBiAsO6,-216.5278967
CuSe2Br,-255.79485
SmFeC2,-20.284108
Na3GaSe3,-103.6356917
BrN3,-149.9444967
MnCuPd2,3.0150976000000003
Li(FeO2)2,-20.495331
MgInAg2,3.1894433
Sc(FeSi)2,-17.52516567
CrBrO,-229.00647
Nd2MgAl,-8.577188900000001
UNCl,9.279392332999999
MgVO3,-10.489025
ErB4Rh,-14.93902089
Ca(MnSb)2,-10.22444137
CrBr3,-397.7382067
Li3BrO,-212.82821
KB6,9.080614
Mn5O7F,-17.84144717
U(FeSi)2,6.48350289
Nd2Pt2O7,-264.75582
ZnAgAs,4.655989433
CaB6,-75.021377
Li5Mn3Nb2,-26.950096
BI3,-339.6714333
Pu(CrSi)2,6.866738233
Ba2PdO3,-53.601385
MoSeCl7O,-331.5762733
S(ClO)2,-316.22400330000005
NaNbO3,-234.8992567
MgVSF5,-32.87359233
BaPPt,-12.852666
Mg2Rh,3.476588383
KPrS2,-271.9189933
NaCuTe,-59.62185767
Li2MnCr(PO4)2,-73.44250667
Li5SiP3,-325.9312867
Li3Sm,-12.574435
LaPd3C,-9.0674652
Li4Ti3Fe3(SbO3)2,6.243430067
MgGa2,-11.06203653
PrDyTl2,-0.1017541
KZr2Nb,-5.0887524000000015
SmRh3C,-13.839848000000002
LiHg,-3.0855080000000004
Cd(PtO2)3,-225.5621393
Lu2O3,-124.76509
V2CoO4,-6.593556767000001
MnSnPd2,5.281497267
PrIn,9.835120300000002
BaFeF4,-65.38903467
MnNi3O4,-1.615159533
LiDyHg2,1.4221242
TmZnPd2,-4.565362
UAsSe,-9.008954
YMgZn2,-2.4944072
Ca2H3Br,-338.9796333
HoCdHg2,-8.997294
SrGaGeH,-165.85446000000005
ZrCl4,-407.69824
NbGeAs,-21.612429
TmGa2,9.020643267
AlPS4,-352.6635433
LuMnSi,-24.7483695
TbGeAu,-40.585918
Li2SnAu,4.5016104000000015
MgSbPt,6.041158632999999
Lu2AlOs,5.635496400000001
BePd3,-22.36335933
HgSe,-123.26164
Li2MnO2,-342.7798633
U(B2H3)2,-180.0200933
AcMg3,-13.835664
Na3SiSbCO7,-289.8518733
Pm2Mg,5.895557567000001
K(RuO2)4,-7.300277133
LiAg3O2,-222.7592467
Mo3O8,1.445416433
TbTlAg2,6.2011254000000005
LuHCl,-41.07191033
K3CrO8,-298.73588
LiN3,-367.8193567
Sm4U2O,-39.76182
Ti2MnSn,-23.618282
CaPd3C,-2.3268307
BaGaSnH,-119.7222067
Fe4N,-15.50684
TaSiRh,5.041302267
Nd3GaN,-35.255847
Ba3(SiAs2)2,-183.1030267
ZnFeF6,-42.46232733
NiMoO4,-175.41901
NiPt,-5.601340832999999
LiAg2Sn,4.5674844000000006
Mn9Cd,-11.57827167
Sm(SiPt)2,-14.9662446
V2ReOs,-33.82202
Sc3InN,-22.872603
Li3Sb,-149.88125
Ba2MnMoO6,3.978938667
NaH,-217.91403
TbS,-6.888322867
LiV4OF,-11.877442
Al(FeB)2,2.86775531
Li6Ta2N8O,-246.28985330000003
YAlPd,1.278067333
Ga3B,-0.37309875
Te2I,-173.9162267
HfZrZn2,8.443804067
Sm3InN,-18.830973
TmCo3B2,-6.912542367
Al2Pt,-0.316573023
YbSiAg,7.565395567
As2SO6,-395.71205
Mn3Rh,-2.2175355
Zn(MoO2)2,-3.828010553
Na3Mo(OF)3,-328.7525867
TmHfRu2,9.2675042
DySeClO3,-413.2767233
YbCO3,-236.1170367
UTl2(TeO4)2,-449.1804433
TmRh,-6.3187996
CrN2,-5.455683799999999
DyNi5,-10.3103707
BeCN2,-140.40237
TeOF2,-252.35805
Pr3Si2S8I,-295.6472533000001
TlBiP2S7,-327.9670467
LiNdHg2,1.4945089
PrPIr,-4.231803567
ScAlPt2,2.2218982999999994
YMg2Sc,2.4275999
NpSi2,2.7225947
YAs,-12.379583
Nb(SeBr)2,-306.3533833
SrAgBi,-141.1798867
LaVO3,7.6803134
Na3DyCl6,-415.95503
YbSmPd2,-10.638785
ZrZn3,5.685149367
ZrO2,-257.22877
HoP,-3.8221888
Rb2CO3,-110.25168
Fe2GeO4,-20.146231
Dy3S4,-35.546698
MnAlIr2,-2.4926626
NiTeO4,-93.97874533
TbSe,-9.8560026
Er2S3,-158.79622
NaI(OF)2,-342.6088133
Y2Pt2O7,-281.71641
ThSiO4,-296.7999267
NaInTe2,-111.2076133
Mn4CrO8,0.181974857
BaBrF,-106.4817607
Mg3TcH7,-307.4558133
K2ZnTe2,-186.3547333
Ca3Sn3Rh4,4.9554039
KAs4BrO6,-142.4471033
Zn2Mo3O8,6.955417999999999
ErAgSe2,-331.47731
BaAl2Si3(NO)4,-138.83131
B2CN,9.445784967
La2AgSn,-33.642698
MgHg2,3.671923083
TlHg,-6.283646599999999
Rb8N3O,-57.155242
Tc3N,-11.60156743
PrDyMg2,4.0615584
KNdGeS4,-283.7926533000001
Li5Si2BiO8,-252.8062067
Th3Bi4,-96.66296333
K4Br2O,-112.7954767
Ni2B,-2.451716653
RhPb,-17.7935372
CaSc2O4,-194.58003
Cd(BH4)2,-156.5122533
BaNa2(SiO3)2,-100.623752
CdSe,-33.69519367
HoTiGe,-4.682102
DyGe,-7.9615007
NaHg2,-3.11198393
Na2Mn3Cl8,-342.8310133
Lu2Mo2C3,-3.2882386
MnPH2CO6,-361.2720633
Na3PSO3,-131.9100267
CaZn(SiO3)2,-125.6064567
CaVBiO6,-245.0637667
Tb(FeSi)2,-11.48193597
Li8FeO5F,-419.5036467
InPS4,-176.9275933
Ca(VS2)4,-22.21791333
In(IO3)3,-200.1732
BaBPO5,-111.6204833
K2Al2Sb2O7,-169.2647733
NpAsSe,-7.407354400000001
HoMg3,-5.8542909000000005
Li3NdSb2,-63.59392533
ErMgZn2,-1.6414141
TaFeP,-1.841502267
Nd(GePt)2,-5.5217818
Er2ZnIn,-2.571903
Pr3GaC,-17.040304000000006
ScTaO4,-430.98927
CeCrO3,-41.654806
MgC2,-138.19852
LuCdPd2,-3.8546525
Li2Mn3FeO8,-11.492541
CeVO4,2.214969156
ThZnRh2,-13.624981
Mn5SbO2,-32.79138633
LiMnP2HO7,-310.5974833
ZnCr(SiO3)2,-71.18073567
Zr3ZnN,-1.784839333
Rb3NaBe2F8,-142.5480833
MgSe2O5,-206.5082833
Nd3TlC,-5.1852376
Ba3NaBiO6,-160.9269633
Pm3Si,2.9623751
ZnCo2Ge,-24.652691
Hf5Sn4,-1.4599128330000002
CdI2,-253.07675330000004
Ba(MgGe)2,-22.2311493
HoBrO,-279.9944867
Ti3TlN,-26.976898
Ac2HgGe,-26.04783
Na2LiAlH6,-256.12353
Y6TeO2,-222.5283767
Th2SeN2,-169.1701167
LiPdAu2,-16.044481
HoSbPd2,-6.6126992
BiTePd,6.6814632
GeBi4Te7,-226.9556933
Li4CuSi2O7,-352.5596667
RbCaSb,-239.1203733
NdLuTl2,2.2799916
ReH8(NCl3)2,-305.40874
Ca2SbMoO6,-11.75287833
HoTmZn2,-0.16091983
LiMnO2,-53.65765017
HoErTl2,-3.1575735000000003
Rb2Mn(PS3)2,-250.0240833
TbAl,-7.7700402
Bi2Os2O7,-22.637266
NaNdAu2,1.0558173
SbIrS,-224.44372
Li8SiO6,-136.0432333
K2ErF5,-100.7936637
Sr3AlO4F,-127.54909
BeGeP2,-153.8293367
CrAuS2,-272.3053367
BaZrO3,-239.9265
CrCdO4,-385.6850033
AuF3,-306.0669267
AlPO4,-105.741347
CrSnRh2,-2.985805333
H2C5N2O,-219.7448767
Na2CuAs,-187.1885167
Be2RuPt,1.7367855
FeNi,-1.4493579330000002
Sr3BPO3,-286.1027333
TlInSe2,-36.656168
TmZn,4.5767263
Na3AlF6,-167.96000669999995
Li3SbS4,-204.66795
BMo,-4.071881333
Ti2AlCu,-8.638811599999999
Ni4Mo,6.290971567000001
SmSbTe,-15.30861633
Na2TiF6,-500.2278433
LiBeB,-1.6258243330000002
InCuTe2,-93.08491633
ThBe3,-1.002963767
Rb2H4Pt,-282.5701867
HoNi,-2.141487333
Sm3Zn,-5.956203767000001
Li4H3BrO3,-132.2084567
RbBaTaS4,-336.0600767
Sr4MgCr2(SO3)2,-163.74028330000004
LuCuSe2,-321.5220333000001
SrIF,-215.01213
CaBiPd2,7.6518295
LuCuSi,-21.10517733
TbNiC2,-22.9966054
YCuO2,-309.8318367
CIN,-349.59237
Cd3AsI3,-51.77492167
Ho2NiIr,-5.0748294000000005
ZnCu2GeSe4,-110.97777
NaH3CN4O,-274.0829233
KPrTe2,-242.4345667
K4Na2TeO6,-115.1212767
RbBS3,-389.5962367
K2Pb2O3,-262.64657
Sc2Co3Si,3.533006067
BaSnS2,-240.8226367
TbCoC,-12.8600446
Li4Mn3,-333.1378967
KZnSb,-113.924202
ZnCrO4,-352.90234669999984
Na2TiSiO5,-386.83142
Fe3O5F,1.241296033
Li4FeN2,-65.987243
Li2Mn2CuO6,-153.8267227
HgB4O7,-189.6502967
KZrSnF7,-347.1616133
Sr2CuBrO2,-272.6088867
YbMgGe,-176.5545867
Ta3B4,-1.76567425
SbO2F,-136.74094
Pm2MgAl,-8.1995931
ZrInAu,-205.23503
CeP3H8O7,-81.173626
Ga3Ge,-0.88807492
Er2AgRu,-3.0181721
K2TaAgS4,-304.4500867
Ag3P,-273.53129
H8(NO2)3,-349.7967733
LiNbSe2,-267.40610669999995
AsF5,-184.69779330000003
VF2,-25.747598
Mn(GaS2)2,-176.65282
LiSm2Ir,5.8459202
La2ZnAg,0.56883061
Ca2BiAsO6,-224.8584333
Ca5(AlSb3)2,-189.2201433
ErGePd2,-9.137818167
Li2Fe2SiO6,-214.7789333
TbIr2,3.440971233
AlAgB,4.6488578
K2MnF4,-358.6204833
TmSbPd2,-5.9921421
TbAl2,8.643593033
DyCuSeO,-76.79874233
Ca2CrSbO6,-210.2712333
LiTiPO4F,-46.28584129
Cd(RhO2)2,-313.658
Sr3ErRhO6,-468.2332367
Na2CdHg,-6.784759200000001
Cd2AgAu,0.47818513
Li5CuSO2,-257.3997467
HgPtO2,-1.492728
ZnPbF6,-157.2488867
Mg(AlS2)2,-279.9143833
As2Se3,-263.1410267
Dy2ZnOs,5.9441510000000015
SmSI,-307.6456633
Rb2Cd3Se4,-48.29374267
Mg(AgO2)2,-325.5348267
YbAgGe,8.043025033
Li5InO4,-151.80524330000003
V3Cd,-2.8151204
NiF2,-39.40187003
Dy2CdS4,-72.45248833
NaCdSb,-87.44531933
ScB2,-9.2808994
Hf5Sb3,4.173121967
TbNbO4,-214.0406467
Ti2Al2O7,-118.64966
BaNaH3Pd,-327.3093133
CdHgAsBr,-58.486451
Ca4Mg3H4,-416.2071333
YTe3,-0.845998733
Nb2Co2P7,-5.714745099999999
Mg(TiS2)4,-5.435119733
Nd4S3NCl3,-394.32199
K2ReCl6,-318.26314
HfGa2Co,-54.62938967
InGaS3,-66.961502
CaCoSi,-2.980059167
FeH,-5.3214081
Ta2SnO7,-189.48695
KYGeS4,-304.5437667
Zr2NiAs2,-40.792404
H4CN2O,-158.90570669999997
Li2PtF6,-449.81851
LiPaPt2,7.656165799999999
CuI,-80.20592667
RbNdS2,-270.1189233
MnCoO4,-0.634036033
BaAlF5,-123.71361
PmRh3,-6.5573522
Pm2CdSi,-7.3751717
LiMoO2,1.043717733
CdAg,1.0974618
Y2Ge2O7,-123.0168567
CoN3,1.5469776000000002
Mg2PHO5,-114.6779567
PbF3,-320.6225367
LiCdAu2,-2.5021402000000004
SmDyMg2,1.0983234
CdP4,-214.4803733
Tc7B3,8.888038900000002
FeO2F,-2.078600907
H4OF2,-135.831569
TmNi4B,0.294555
SmYIr2,-6.9533425000000015
HfRh,-9.9847878
MnSb3(P2O3)2,-60.29742667
LiNdTi2O6,-345.92873330000015
Sm3TlC,-7.2699064
YbAu4,-4.064176767
YCo5,8.495805667
ErCuPb,-25.50814533
Ni3(PbSe)2,-36.731835
HoP5,-112.1744013
Lu2Pt2O7,-290.1031033000001
Np(SiOs)2,6.818119739
GaTe,-119.8007
V3(O2F)2,-9.693314567
LiSmTl2,-15.582492000000002
Mg(MnS2)4,9.973126567000001
HfCoAs,-24.10134733
YB4,-9.787237333
Cd2Sb2O7,-59.936379
SnPbO3,-76.374038
Mg(BeAs)2,-139.6886933
MnI2,-340.57878
AcAu3,-8.677402167
Bi2Se3,-218.8518633
HfGeTe4,-199.0677733
BaTaB,0.14238582
KCr4O8,-76.39389279999997
LiAl2Pt,6.762419232999999
CdBiClO2,-223.6213567
Zr5SiSb3,-30.40889033
DySi2Ni,1.447271
Lu(AlGe)2,-7.158155099999999
DyNiSb,-280.18508
Tm2MnS4,-235.8010833
Li3Fe5(CoO)2,-15.47587
Li2GePbS4,-305.6616067
Pb2SO5,-159.8386333
TbAu,4.3449398
AlI3,-324.54412
SmMg3,-4.441340599999998
RbBaSiHO4,-92.93583167
SbCl5,-155.0956333
Nd2Sn2O7,-104.63143
SrSb2,-75.03974167
Sr(YS2)2,-281.0235
Mn2SiRu,-8.4600003
Ba2CuBrO2,-300.5859567
NbGeIr,-2.699334967
PmAlCu2,5.4310764
Pr2CrS4,-28.077559
Ba3MnN3,-44.99583767
CrSi2,-292.5934133
CdPd3,-35.78326433
UFeC2,4.036986633
CaSi2SnO6,-270.083
TiGa5Co,1.6231515
NaCu,-2.4714219
GaAg(PSe3)2,-75.01886867
NaLi3(H2N)4,-148.0671533
Ca(NiO2)4,-39.50260267
Yb2AgRh,-28.176908
TmCuSi,-24.01593767
RbBe3ZnF9,-150.79894330000005
CaSO4,-122.24766
U2Cl5O2,-99.99426233
K3Ge4Au,-236.78291
LiNiBO3,-285.4952733
Ti3Rh5,2.9693010330000003
PuNi,-18.35590767
ErInAu2,6.487975033
NaAlO7,-101.0879317
Cr2HgS4,4.572185867
KNO3,-291.0761233
USbTe,-6.18017
FeCuC5N6O,-251.2308367
Sr6In2NF,-2.4273604
Mg3In,-0.380932353
TaTc,5.7347303
LiZn2Ni,-8.016378900000001
Y3Sc2Al3O2,-195.65844
SiC,-183.4624167
PuIrO3,-16.358214
Ti3AlF5,-425.71454000000006
InNi3,-3.2687139
Cd(GaO2)2,-66.129032
Ca2CuSbO6,-261.36295
Li3Mn4O8,-16.78743253
K4CdAs2,-78.38535033
YErRh2,1.4453988000000002
Y3CuGeSe7,-181.6828933
CaAcHg2,2.431107
Be(HO)2,-184.12727
Pm2ZnGe,-5.8371044
AlSiP3,-134.29731
Na2CoGeO4,-17.149901899999996
ThNiSn,-241.86839
TiCo2Si,-0.59158776
MnSnF6,-77.067223
CrAuO2,-284.03845
Hf2MnRh,-22.301809
AlSeBr7,-346.65700669999984
Rb2S,-98.22835833
NdPd3,-3.0485871
KAgO3,-1.2839026000000002
Nd2ScSi2,9.236888467
HfCdRh2,-37.20049
Sb2O3,-229.32962
PrMgTl2,-0.47744005
BaIn2Pt,-3.9424821
Mg2TiSbO6,7.873489167000001
TbSnRh2,-23.254154
HN,-389.5520033
Na3Sr3GaAs4,-72.90717267
K3SbO4,-114.6470633
Co2P,-17.12133033
BaCdSb2,-40.35258167
Li4Sn(BO3)2,-270.3245267
Ca3GeO,-107.23187
DyPt2,7.217013900000001
Sb2Ru,-70.0361559
Na2NiO3,-385.78889
CaTiGeO5,-227.2017033
InCl,-204.80499
CaPt2,-9.6721478
HfScRh2,-22.981156
Y2CdS4,-74.75384833
Yb3Ge5,2.2858653330000003
HfScCo2,-15.659436
Na2SeO4,-145.65947
ZrP,-6.674679767000001
NiTe2,-12.20417323
CrAgTe2,-59.359730000000006
SiH4,-206.8962833
ThNb4O2,-184.40861
LiCo3OF5,-32.827822999999995
Mn2Co3Ge,5.1241211
SnAu,-7.2090266
Yb2BiAu,-127.29947
H4C3NF5,-129.8458167
ScSiRh,-0.5174721999999999
Lu2ZnPt,5.6425985
Ca(NiN)2,9.427748933
LiAlPdF6,-385.9490367
Tm2GaOs,3.735251
LiMnFeF6,-7.119390032999999
LiHo2Ir,7.9105848
Tm2CdIn,5.9520640999999985
SrZrS3,-247.8728867
Ba(NiB3)2,-5.948798643
VZnF6,-19.9054222
KCuO2,-352.4108767
Yb(AlSi)2,-9.602748
DyNi,-2.272926267
LiBeBO3,-270.6471833
Ti2AlN,-15.48854633
YSb2,-0.7487946329999999
RbV(CuS2)2,-414.38307
U2FeS5,-10.93633287
Sr3LiTa4(OF)2,-50.764071
NaYF4,-422.19748
Li(NiP)2,-18.416653
NdSF,-120.1662333
Sc2Cu2O5,-242.4872233
MgMnF5,-18.01910333
VGaO3,-36.40141733
Li2ScPCO7,-424.0016567
LiZn(FeO2)4,-13.139558
ScTaOs2,-47.222534
TbFeSi,-4.77711862
Nb(SCl)2,-297.34219
TaOF3,-247.6179433
YbPrMg2,0.36481056
Hg2P3Cl,-174.76196000000004
Zr(VGa2)2,-9.167729233
MgAuO2,-20.29722943
Li2CoBO4,-41.41618533
HoNi2,-21.87716433
Xe(OF)2,-200.82998
ErSiIr,-3.886089333
Zr2CuSb3,-4.589580867
K3H5Pd,-280.0186233
Mn3PdN,7.281347500000001
Tb(AlGe)2,-9.180277933
ReSnGe,-21.65979500000001
VSbRu,-236.62858
TmCd3,8.729737887
Nd3NbO7,-312.25546
RbAuO2,-317.74625
Ni2Ge,-13.32435703
LuBi2BrO4,-79.215237
Sc2CuOs,1.8310461
Sm(NiBi)2,-1.072947867
ZnFePO5,-81.318009
PuBe3,-73.138187
ZnCr2O4,-242.81358
SiRh3,-30.27364233
ErCoO3,-189.66229
MgSnIr2,-13.00715
MgAu,-1.1111902
NaCuO,-35.44218400000001
Dy(SiRu)2,-9.249218832999999
HoCuAs2,5.116694333
ErTa3O9,-305.12278
ThTeO,-123.6010267
K3BS3,-359.79157000000015
Sm3Cd,7.864500867
Ba5Mg8Si3,-34.5651576
Na2CdCl4,-95.943066
CuPd,-5.8822859
Li5FeOF5,-390.04251
Mn3ZnC,-30.526204
Al2CuO4,7.966745033
CaNiF6,-468.4700433
Tm3FeSi3,3.4357570280000003
RbSO2F,-348.15407000000016
Li2SeO4,-182.1861
KrF2,-394.28128
RbTl(SO4)2,-300.8172533
CuIrBr,-16.345814
TaSnO3,-19.739614000000003
LaBeOs2,5.9605228
IF7,-204.1196367
KNbPCO7,-181.8560267
FeH6SO6,-473.89778330000007
Ba2HfS4,-112.042444
Mg4H2O5,-111.791778
SrLiGe2,-3.5476761
NbCoSn,-3.0006161330000003
PaAlTc2,-4.4536478
V2Pb3O8,-439.55108330000013
Cu2Sb,1.01157301
Cr4OF,-98.8728776
K2Ca(CO3)2,-238.5756767
NdCuSe2,-122.5264497
Na2Cd(SO4)2,-148.9387267
TmCoC,5.107732733
K4I2O,-98.277483
In2Au,-0.870096807
Ni3(SnS)2,-39.72197933
Er2NiIr,-4.9637898
ZrSiS,-15.222898
Pr3PbC,-33.5881
Ca(CuO)2,-142.1976733
Ca6Sn2NF,-128.87691999999998
LiTmIn2,-7.8937225999999985
Rb4NO,-7.532670667
ErTlO2,-290.0032567
YbPt3,5.3119125999999985
Sr2YTlFe2O7,9.735383687
CaAlH5,-223.7301967
Tl2PtCl6,-257.63867
V4NiS8,1.588699867
Pr5CuSe8,-200.7172433
LiBeAs,-169.99844330000005
PuB6,-43.976564
K2NaTlF6,-173.17533999999995
AgCSN,-323.74174
Sr2PdO3,-201.58863
Li3YBi2,-66.712749
Th3Ge2,-12.1673962
ZrH,2.482653227
SrBeF4,-116.2553333
YCuSi,-35.26982867
Y4Ga2Pt,6.852288832999999
MgTiO3,-488.89482
LiF,-191.33685
Ca5P8,-254.48031
Sm(GeRu)2,-3.845897777
Rb2TlGaF6,-284.47703
CrO2,8.708355000000001
TiNbS4,-15.01405033
TmSnAu,-127.66518
SCl,-349.24648
Li4Mn3Co2(NiO2)3,-7.422623667000001
UTa2O8,-467.1271533
Dy2MgAl,-10.387635
Mg3Fe3O8,-11.556867
Li7Mn(OF)3,-345.51158
KNa2BO3,-173.2573533
Pr2TlCd,-10.778304
LiCoGeO4,-86.73828133
BaThO3,-198.56854
Te2Rh3,-17.61473117
LiVTe3O2,-228.1816167
BaTiF6,-460.1483167
AlCrF5,-44.71320933
K3AlO3,-128.8485
ThB2Ru3,6.498110333
LiNdSn,-23.979965
Cd2PtRh,1.7232529
Er(CrSi)2,-15.46690563
TbH2Br,-344.9785433
Mg(AlSe2)2,-67.98072933
Li2PmAl,2.5203648
CrCo2Bi,6.8941789999999985
NpTeAs,-3.8344475
Ba(NdSe2)2,-315.4332267
U(SiIr)2,4.010329653
PtF4,-397.2736167
SrMgH4,-328.4318867
LiGePd2,-7.944965700000001
MgNiF5,-21.44057
AgCNO,-175.3295767
Na3MnSiCO7,-196.0111867
TbSn3,5.1791135000000015
HoO,-3.1882971
TcB,2.097955567
Dy2C,0.350924433
NaCd2Pt,-5.9054939000000015
K2CO3,-149.5896867
PrGaAu2,0.21120188
BaCu3O4,-3.687463667
Mg(SbO2)2,-137.6755417
NaErO2,-161.72648
YbCl3,-5.757973667000001
NaPmHg2,0.92427655
Ba2Mn3AlO8,1.460552333
YbAg,-3.796079
NdZnSbO,-85.25255
CoNiSb,-6.364539532999999
Cr2OF2,-153.6011267
ZrNbO4,-31.53369394
GeSe,-138.04103
Sc2SO2,-220.5225867
Na3GaS3,-82.90663533
Li4TaN3,-230.5169
Rb3As,-51.32461333
Li4Nb3Fe3(SbO3)2,9.656435667
Sr3AsP,-41.566817
Mn2NiO6,-424.2144933
Nb3Te3As,-27.49654117
ScNbO4,-342.3503367
MgNiH3,-1.8469431
ErBPd3,-7.810956
Ba(PRu)2,5.712110367
ErB2Ru3,-4.87455949
Pr3In,-0.054029806
Bi2Rh2O7,-16.60305
ScOs3,1.7084013
NaMg3,5.367666833
TbBi5O9,-267.9917233
Th2Au,-6.0058226470000005
SmLuZn2,1.4472951
NpSi3,8.5554216
Li3Fe7O2,-50.12928767
BaYCoCuO5,1.443384667
Cu2HgGeS4,-65.757582
Mg3WO6,-336.19472
Co2Si,-19.01211667
Pd2Cl2O,-333.47557
FeF2,-72.47451967
V2CoO6,-5.879102333
CrFe2Si,-19.901548
BaAg2GeS4,-64.02749133
Ga2Te3,-208.67726
Ce5Zr3O6,-492.4644067
Li2VO3F,-447.01585
Ti2CdO5,-308.13992
HfSn,9.8586588
CaGaN,-8.661265033
Rb3AsSe4,-186.4894
LuNbRu2,-36.56155800000001
MnGaRh2,-19.991899
Th(Fe2P)2,-366.87788
Pr3CuSiS7,-217.83517
Cu2HgGeSe4,-90.09561
UBrO2,-180.543032
NaTbS2,-253.28226
Ca3Si2SnO9,-135.2939133
V3O5F,-9.083519
Pm2PdRh,-14.0877
CaP3,-60.93420633
Sr(ZnAs)2,-78.40070233
MgNiH2,-6.002298132999999
CuP2(HO)4,-341.9591867000001
KAg2SbS4,-73.65748
TiF3,8.825625267000001
Ga2BiS4,-382.83648
CdPt3,-1.5706111
Tl(TeMo)3,-68.65215367
Pr3Y,-15.4768477
MgCo3C,4.2594098
K2NaAlF6,-145.33483
HoVO4,-226.90489330000003
Ba2Mg(BO3)2,-252.74977
GeAs,0.113246757
Li7Ni5O2,-12.237706
HfB6,5.359193
NaMoO3,-2.9592325
Li3BiO4,-143.0814733
BiTeBr,-89.86661433
BaClF,-134.48844
LuSe2,3.03513406
Li3Cr2(NiO4)2,-2.668951
TmTlRh2,-51.14829500000001
Fe2W,-20.10469467
SmSbO4,-129.5510367
V2CrOs,-11.929772
ErGa2,-2.864127833
Sr(CdGe)2,-1.9341953
LuBi3,4.3335905
LuNi5,-9.527352432999999
LiV3O8,-373.2725167
AsCl3,-294.1346633
RbBiF6,-231.1044567
LiFePO4,-42.48199467
Cr2B,0.4886761670000001
SnP,-4.511300467
Rb3SbO3,-226.9358833
LiGaCu2,-0.23447687
ScGa,-11.42837933
ThCu2,3.18732257
MgFeSiO5,-4.237436467
TbTe,-9.0697823
RbNiCl3,-389.9646233
Ba2SmSbO6,-220.39208
BC2N,-110.21628
CdNi3N,0.4293408
Nb3Os,-8.729927
Ca(BH4)2,-359.7295
ErSn3,4.9176046
Cu2SnSe4,-4.068889667
BaSe2,-277.98389
Sr3Tm,-27.66258267
Mn2SnW,-10.351506
Pr3InO,-5.8885716
PrBPt3,-1.589353707
TbTiGe,-6.235860333
ScSe,-7.588484433
Sn3B,5.6578148
CuAs2,7.323091933
Na2CoO3,-64.76362967
CdCu2O3,6.2648349
TbTiSi,-11.29861933
MgMnO3,-5.9093204
Al(HO)3,-105.7582733
HoMgZn2,-1.6963061999999998
Nd2TeO2,-357.1202967
BaYTiCuO5,2.648508
LiGaSi,-230.97091
LiVRh2,-36.866299
FeI2,8.006076333
Ca3N2,-94.71633533
PdF4,-412.9056233
Si3(Bi2O)2,-346.93341000000015
MnN,-1.1962716999999998
YSe,-9.319576199999998
CaMn(GeO3)2,-118.39177
H2O,-149.26584330000003
Mn2Nb,-5.438890957000001
YbOF,-382.44844
HfSiRu2,-224.41689
Tc3Os,4.547134487
KYTe2,-252.17899330000003
Zn4P6N2O,-252.63803
K2H4Pt,-268.20607
Hg3F,-1.1647068
Sc2In,-14.398138
KNaThF6,-386.0300567
NaZn3,1.8786312
SmCoC2,-3.5679230000000004
Sm5Co2,4.787159297
Nd(Fe2P)2,9.458467167
H7S(NO2)2,-127.0646133
Li2TlBi,-220.38115
MnPH6NO5,-442.5837233
K2PdBr4,-209.0192467
Tm2IrPd,0.053606206
Li2Mn3GaO8,-5.9743011
CoAuO2,-123.88876770000002
ThSO,-134.59725669999997
TmSi2,-8.127724133
Y2Zn7,-4.436428467
RbHfAgTe3,-169.0401767
Ac3Sn,1.3851601999999998
RbBiO2,-207.24005
