pretty_comp,formation_energy_peratom
Ni2B,-0.24511999999999998
Ca4Al6SO6,-3.0709
Na2GeF6,-2.7671
Zr2Zn,-0.1845
ScUS3,-1.83927
DyVB4,-0.72504
SiH2O,-0.40041
YbSnAu2,-0.75357
Tb2Pt,-0.98035
LiMgBe2,0.19984
Na5LiN2,0.0614
SrCa3O4,-3.16729
BeSnCl2,0.062429999999999986
LaTeCl,-2.09547
GeBi2O5,-1.56182
Sc2O3,-3.69576
BeGe2Bi,0.40454
Tb3InC,1.56013
BaZn2,-0.27624
Sm2ReO5,-3.00438
BaZn(NiO2)4,-1.16265
Na3Rh,0.31607
NaClO4,-0.54475
SmMgGa,-0.5122899999999999
Ga2Ge4Pb3O4,-1.70616
KAuO2,-0.93048
Li5Co2O2F5,-2.42326
CaTaTc,0.92325
ThPSe,-1.51679
BeReNi4,0.2293
BaTlSn2,-0.3286
Li3TiNi3O8,-1.7926
BeTlSe4,0.60347
BeInCo4,0.26336
RhI2,-0.09643
Co3SbO8,-1.09265
Sm2TlCd,-0.38339
BaSrTa,1.70533
RhPb,-0.04025
K3Tm,0.54411
CaZn3,-0.17694000000000001
Li2VCr3O8,-2.28468
Ga2IrRh,-0.49357
Ni2GeO4,-1.197
MgBe2B,0.66493
Na3AgS2,-0.9739200000000001
KHgF3,-1.97354
Ba2Pd(OF)2,-2.7097700000000002
Ba2ZnAg,0.51144
TaTiAs,0.49527
Ba2MgZn,-0.15544000000000002
Ba4TlFe,0.95325
Ho2Al,-0.31605
Sm2TlAg,-0.35683000000000004
ThPb,-0.25782
Tb2IrRh,-0.92668
Ca3Hg,-0.17499
CePrO2,-3.01019
MgBe2Te,0.51975
LiAuF6,-1.5530000000000002
SmCdAg2,-0.31132
Sr(MgSb)2,-0.8399700000000001
Dy2Tc2O7,-2.63135
BaGaSb2,-0.43485
NbAlO4,-2.94195
LuScO3,-3.84731
FeCo3O8,-1.03167
MnH4(CO3)2,-1.14188
NaBeBi,0.33071
Ba4OsBr,0.7327199999999999
MnAu2,-0.05492999999999999
YGaI,-1.10374
ZrCoBi,-0.45555
Li3B(PO4)2,-2.48011
NaFeAs,-0.32139
TmNi,-0.5766100000000001
Be2ZnRu,-0.1629
Sr2AuN,-0.82599
YbRh2,-0.68875
TaRh3,-0.60673
K2Pt,-0.1219
TiBeGa,0.16427
LiYb2Tl,-0.29685
BaAg2GeSe4,-0.73087
BaZn,-0.27165
Na2MgH4(SO4)2,-1.608
Li5V5Cr2O2,-2.2778
LiMnF3,-2.47682
ErAu2,-0.94883
TmHfRu2,-0.65955
RbPr(MoO4)2,-2.62428
BeReOs4,0.8754
Ca(GaO2)2,-2.41175
BeCo2Sb,0.15696
ZrAl3,-0.49443000000000004
Na2TaBe,0.915
Ba3NdRu2O9,-2.4168
SrCuP,-0.92132
OsC4(ClO2)2,-0.70839
LiCaTa2O6F,-3.1915
BeIr4Pt,0.6654800000000001
Sm4Sn3,-0.77647
BeCdHg2,0.44342
NaGaTe2,-0.60727
K4CO4,-1.41943
LaBi3,-0.57457
YBe2Cu,0.10522
Ce(PRu2)2,-0.6779999999999999
SmFeSi,-0.5915199999999999
NaLi2Pb,-0.28862
Zn2Ni3O8,-1.07892
LiDySe2,-1.78119
NdIO,-2.84381
CrCoPt2,-0.17315999999999998
Be2AsSe,0.8724799999999999
V2ReMo,-0.2822
Be2CuMo,0.24727
Ga2CoS4,-0.58423
KGe,0.6400100000000001
Cr3PdN,-0.2376
BeTl2Cu,0.28623000000000004
Be2TlV,0.46273
MnBe2Tl,0.41172
Fe8O9,-1.11436
BaCaTa2,1.03871
Pa3Si,-0.25753000000000004
LiMn2F6,-2.59148
Ba2CdCl,-0.9088
Pd(Se3Br)2,-0.12700999999999998
ScH3,-0.46416999999999997
SmAlCu,-0.45104
TbHg3,-0.19221
PbF2,-2.50752
TiBeMo,0.28378000000000003
BaNd2CoO5,-2.8361
BaSr2Tl,-0.2453
NdHf,0.2738
YbFeGe,-0.35174
SiRh3,-0.28986
Ca3CdO4,-2.76448
MnSiNi2,-0.27104
PmHo,0.02945
Ti2Cu3,-0.08872000000000001
LiHg,-0.27915
BeReB,0.8086800000000001
BeSn2Ge,0.51241
BeSnBi2,0.5497
TiRu3,-0.21249
Ba4RuPt,0.9773
UAl2,-0.15547
BePOs,-0.10884
Be2SiTe,0.73439
Yb5Pb3,-0.5666800000000001
K2Sn(AsS3)2,-0.6925899999999999
CoH3(CN)6,0.28767
RbVSe2,-0.98778
HoZn(BiO3)2,-1.88373
Ho4InIr,-0.63454
Ba2ScCr,0.70429
Mg3W,0.28920999999999997
Sr2CuC(NO)2,-1.42327
CeAl2BRu2,-0.60456
BeBiSb2,0.44639
DyAg2,-0.36327
LiSb(PO4)2,-2.00327
SmCuSe2,-1.28959
Nd(CoB)2,-0.52315
SnSe,-0.4708
Ca2Sb3O8,-1.89698
Ba2LiSb,-0.61251
Ca(NiO2)4,-1.27199
Y3Si3Rh,-0.9374299999999999
TmAl7Au3,-0.53408
KNaSmNbO5,-2.84258
Ba4CoSi,0.9208
Ca(BIr)2,-0.71037
BaLiCr,1.0740299999999998
MnGaPt2,-0.41024
Rb3Mn2Cl7,-1.48581
Na3UO4,-2.60345
HfBe,-0.06885
B5H9,-0.02945
UO3,-3.1080400000000004
PrNi5,-0.30101999999999995
AlCrCo2,-0.2344
CuIrBr,1.13866
MgTi3O7,-3.0996
BaHfBr,0.66506
Er5(NiTe)2,-0.85777
Li4Mn3Fe(P2O3)2,-2.17488
Ba4IrSe,0.40926
NdMnGe,-0.43135
Ba4BiW,0.8715200000000001
SrTiN2,-1.58273
LiZr2Ir,-0.52251
YbNiSn,-0.6531899999999999
Mn3Be,-0.01614
Pm2IrPt,-0.96241
Cu2Ag2O3,-0.4778600000000001
HfBRh3,-0.76159
Bi2SeO2,-1.10048
Be2CrPt,-0.20118
TiFeCoGe,-0.46466
Li3CuSbO5,-1.74249
Ba4InPb,0.14845
K2OsCl6,-1.2421200000000001
CdCu2Rh,2.19283
TbAgPb,-0.42912
LiMgIn2,-0.20057
Ca(TiS2)4,-1.5728600000000001
Ti5Se4,-1.0781
Pm2PtAu,-1.00169
TbB6,-0.4320600000000001
Cr2GeC,-0.09144
TbVO4,-3.2303599999999997
MgPdF6,-2.2598
Ba4PtRh,0.70712
VCl3O,-1.46643
Ho7Co6Sn23,-0.40148
Ho2CF2,-2.62305
Th3O2,-2.20683
NiBTe,0.76766
Al2Si2O7,-3.09159
TbCdAu2,-0.7232
SiO2,-1.69471
Mg2NbFe,0.62613
Ca(ZnSi)2,-0.29851
CaPmZn2,-0.37269
LiAl2Ni,-0.4960100000000001
YbPrSe3,-1.7286099999999998
NbCr2,-0.02694
LuWO4,-2.99422
Ir2S3,-0.42205
YbThPt2,-1.25302
UVC2,-0.47506
Al2Se3,-0.92622
Nb3TeI7,-0.56408
Pr3Si2S8Cl,-1.6366
Pm2CoIr,-0.40137
CeInNi,-0.47455
Li2SnAu,-0.5453399999999999
TiMn2Ge,-0.30637
Er2V2O7,-3.18471
K2NaGaAs2,-0.57244
Hg3(SCl)2,-0.2764
NaClO4,-0.5573600000000001
Rb2CrF6,-2.89814
Zr3GeO8,-3.22548
YZr,0.10291
Li2V2CoO6,-2.13101
YBeZn2,-0.12578
KRuO3,-1.38972
Yb3Mg,-0.0043100000000000005
Yb2C(NO)2,-1.52787
Li5Mn3Cr2,-2.07086
Bi2WO6,-1.92338
TmCl3,-2.34018
K4SrBe,0.60385
Sr4Al6WO6,-3.19009
Li2PrO3,-2.30304
MgScTl,0.2033
BeCuSi2,0.31702
HoHfRu2,-0.61669
CaBe2In,0.22905
Ba3CrO5,-2.72587
Sm2MgRu,-0.14424
Ga2O3,-1.73835
CrAs2,-0.07604
PdAuO2,-0.35692
Si3Mo5,-0.30099000000000004
Be2VGa,0.19121
CrH2,0.07937000000000001
GdTe,-2.00565
HfVSi,-0.67109
AcAgHg2,-0.24475
Li2(VS2)3,-1.07491
ScBe2Cd,0.18277
Sr3AsN,-1.04089
CrAsRh,-0.1544
TiZnO3,-2.58378
Ba4SiHg,0.45246000000000003
Zr6BI2,-1.0102
Be2CdIn,0.59938
BeSi2Bi,0.51648
NaMgAs,-0.70977
Sc2AlCd,-0.39207
LaTe,-1.6323299999999998
Be2MoBr,0.58565
SrGa2B2O7,-2.52438
Sr(GaS2)2,-1.2768700000000002
RbLaSe2,-1.9127299999999998
Te4O9,-1.0532700000000002
Ba4MnMo,1.74406
KAg2SbS4,-0.43051999999999996
Be2TlRh,0.19161
Ba2As,-0.9259299999999999
Li3Ni2(C2O)2,-1.47779
DyCoC,-0.40381999999999996
MgVSF5,-2.6304
KRb2YF6,-3.52485
Y2Zn7,-0.24057
AsH6NO4,-0.8651700000000001
UPt3,-0.7966
Mg3N2,-0.97625
IrI3,-0.13514
Li3C,0.36398
Y2GaHg,-0.50222
NaTl,-0.13537000000000002
Ge2Pt,-0.31772
Hf2CuMo,3.61775
CePt2,-1.0341200000000002
Sr2MnGaO5,-2.52113
Be2NbP,-0.01029
CdBiSe2Br,-0.5805600000000001
Y3Ge4,-0.84054
CdHgO2,-0.71377
BeTlCu4,0.32311
Be2SbCl,0.0684
YbBi2IO4,-1.74548
V3Cu,0.14954
TmCuAs2,-0.7914399999999999
Ba4TiOs,1.50696
V4OF,-2.9715700000000003
Ba4RePt,1.25465
HoSbPd,-0.70458
ZnCu3H6(ClO3)2,-0.91034
MgBe2Sb,0.48439
ErC2,-0.34951
Y3TlC,-0.57553
Sm2As4O9,-2.18855
TmTlS2,-1.62311
Li(MoO2)2,-2.11227
SrAu2,-0.83041
Na2SrBe,0.41117
BaLiTe,-0.64785
CaAlH5,-0.38193
ScS,-2.04183
Ba(AgS)2,-0.9573799999999999
BaNbBi2,0.30427
Pr(CoP)2,-0.9663200000000001
DyAu3,-0.78189
ZrBeBr2,0.25581
TlSbTe2,-0.23093000000000002
Tl3AsS3,-0.37218
Rb3(Cu4Se3)2,-0.49462
Ho3GaC,1.14469
Al2Tc,-0.1845
MnGaFeCo,-0.10758
Na2HgAu,0.09362999999999999
In2Ni3S2,-0.45018
Ti2ZnS4,-1.19016
Nb3Se4,-0.8680399999999999
YbBr3,-1.42947
NdSbO4,-2.50245
Be5Pd,-0.29906
CeSiOs,-0.5925699999999999
MgSbO3,-1.95137
Mg(FeN)2,-2e-05
Mg3Br,-0.17877
LiGaAg2,-0.22223
Al2Si2H4O9,-2.3624
ErGa5Co,-0.4464
NaHg2,-0.08868999999999999
NaV3O6,-2.36606
Sm3Ge5,-0.7529
Ca2Nb2O7,-3.05098
MnTe2,0.03705
TaAlFe2,-0.48714
Ba4TcW,1.75109
Ca2SnS4,-1.17093
GaTc,-0.03768
Be2CrRh,-0.16329000000000002
Lu2NiRu,-0.58686
Li3V4O5F7,-2.79613
Ba4VRe,1.7943099999999998
ScPS4,-1.0076
SmNi2B2C,-0.52779
Li2CoNi3O8,-1.34596
BeNi4Ru,0.21645999999999999
Ag3P,-0.02047
RbNaTiO3,-2.65343
Ba4PtPb,0.29631
BaReCl,0.90576
Si(CN2)2,-0.15063
Al2CdCl8,-1.45755
Ho2TeO6,-2.67904
Ca4H2Rh3,-0.61846
MgBe2Se,0.16915999999999998
ErPO4,-3.22005
Mn4BeSb,0.41828999999999994
BaScSb2,-0.60115
Y2Bi2O7,-2.236
Li2CuPO4,-2.0651
KCl,-2.0525700000000002
Be2SnMo,0.48273999999999995
Na2LiGaAs2,-0.60535
Cr2CuTe4,0.11517
BaSrIn2,-0.47308
Tm2FeC4,-0.43139
CaBe2Fe,0.34314
Sr2ZnN2,-0.7633800000000001
Sr3P6(N4O3)2,-1.69748
HfGeSe,-0.9588899999999999
Yb5Au3,-0.90902
AlNO5,-3.14043
MgCu,-0.13479000000000002
Zn2ReAs,0.5429
Be2CuHg,0.40676
Sr7(HCl)2,-0.97265
Cr3Ge,-0.09377
Mg2SiO4,-2.66738
Be2ZnTe,0.47795
ThFe5,-0.07341
LiCoSiO4,-1.97271
Li3Cu,-0.03596
Tm2OsRh,-0.67028
V2P7,-0.8004600000000001
HoGeAu,-0.7719199999999999
CsK2Bi,-0.49205
YbC2,-0.23942
ScZn2Cu,1.68825
TaNbAs,0.5928100000000001
Ca2MgBe,0.24231
PmInRh2,-0.64789
Yb(SiPt)2,-0.92479
TmCd2,-0.30914
Ni4Mo,-0.10201
TbSi2Rh3,-0.95444
BeTl2Ga,0.53743
TiFeSi,-0.69568
Rb3Pt,0.0662
AsH5COF6,-1.3733
Nb3Au,-0.09425
BeTl4W,1.45878
MnInF3,-2.17181
Cd3PCl3,-0.76064
SmOs2,-0.2713
Cd2Os2O7,-1.19036
Tm2MnS4,-1.72209
YbPmPd2,-0.91938
MgPdAu2,-0.46199
Rb2NpO4,-2.74793
RbCdCl3,-1.55603
SrHI,-1.29189
MgAlSi,-0.05251
CuBiS2,-0.34886
NbHg3F6,-2.06825
YScBe2,0.00108
Ni(RhO2)2,-0.8282799999999999
BeCuRe,0.17593
GaAg(PSe3)2,-0.18368
BP,-0.43915
Ca4Sb2O,-1.7964
TaBeGe2,0.17114
Ti2AsP,-0.12326
Zr6CCl4,-1.86188
ZrGeTe,-0.8014
Sc2OsPt,-0.94617
CoN,-0.01854
Sr(AsO3)2,-1.87199
PmMgRh2,-0.62447
AcTlAu2,-0.6562
Ba3NaIr2O9,-1.94621
LiEr2Ir,-0.68537
ErSeI,-1.72165
Pb2ClOF,-1.69895
CePaO4,-3.91081
BaNi2Br,0.13078
BeGe4Sb,0.69267
Tm2CuPt,-0.8742200000000001
Ca(AgGe)2,-0.31628
Ce(MnAl2)4,-0.31292
SnOs2Ru,0.38742
BaBiSe4,-0.22732
Li2Mn(BO3)2,-2.28036
BrF5,-0.95475
Pr(AlZn)2,-0.47888000000000003
MgRe2As,0.38173
Al2CrIr,0.2371800000000001
RbRuF6,-2.25185
SbSCl9,-0.44698000000000004
KBe2Cd,0.90389
MgSnF4,-3.0488
SrLi2Be,0.33786
TiPt8,-0.45361
Li5(Cu2P3)2,-0.47966
Ca(FeO2)2,-1.70383
ZrCrFe,0.6250600000000001
CeCrSe2O,-1.6622400000000002
DyTaRu2,-0.3929
TmInAu2,-0.73152
Ba4NaGe,0.35284
Na3FeBAsO7,-1.84298
VCo,-0.06585
U3Sb4,-0.27662
Li3V4O7F5,-2.7234
ZrAs2,-0.85829
HfAl3,-0.36945
Li4V2OF7,-2.89757
Sr2YTlCr2O7,-2.48463
Al2(BiO3)3,-1.67377
RbAlAs2O7,-1.89821
LiMn3(FeO4)2,-1.7444
Ba2YB2ClO6,-3.13373
DyMg3,-0.06698
Ba3TbRu2O9,-2.47689
Sc2CoSi2,-0.82055
Ca(FeN)2,-0.11652
BeGeS2,0.27489
BeNb2Tl,0.28281
NaLi2B(PO4)2,-2.47161
Pr2Br5,-1.91415
Mg(C2N3)2,-0.01643
KO2,-0.9633
VBr2,-0.8652200000000001
Be2NbCd,0.20156
Ca2BiAsO6,-2.28957
DyNi2B2C,-0.56106
YbMnGe,-0.33931
BeSnRu4,0.62288
MgTaRu2,-0.36971
Li2AlPt,-0.75756
Nd2IrRh,-0.70338
K2Se5,-0.62949
Ba4VSi,1.16127
ThSiO4,-3.5609900000000003
Li8CoO5F,-2.00526
RbLuP2O7,-2.84118
PrIn5Rh,-0.44809
BeFePt2,-0.21437
K4BeOs,1.46424
CaPrZn2,-0.3721
ZrBe2Ru,-0.26158000000000003
MnSnIr,0.34452
ZrBeCo4,-0.15589
Al(CoS2)2,-0.67852
LiBe2Cr,0.29534
Pr(SbO3)2,-1.96343
MnBe2Nb,0.01067
BeBi4Mo,1.41589
SrPdF4,-2.73287
KTm,0.50722
YbMgNiH4,-0.49602
TlIn5Se7,-0.51804
Sc2AgHg,-0.33075
LiBeZn,0.04156
LiSbO2,-1.7296200000000002
YHfBe2,0.07843
Ho2TeO2,-3.08211
Sc3(NiGe)4,-0.74745
P3Au2,-0.12274000000000004
Li5AlO4,-2.44015
RbAl(H2N)4,-0.5331
Mn5NiO2,-1.57771
U3H2,-2.7389
BeTlRu,0.54911
CaPtO3,-1.8171599999999999
Ba2CuC(NO)2,-1.38281
BeSnCl,-0.28746
BaTiO3,-3.35341
V2CrMo,1.36419
Ca2ZnGa,-0.4482100000000001
FeAs2O7,-1.12915
Pr3InC,1.54451
TiTc2Mo,-0.34611
Nd(MnGe)2,-0.43238000000000004
NaSr2Mg,-0.02508
Be2HgSe,0.36992
Co2Si,-0.38558
Na2ZnS2,-1.09125
BeGaMo2,0.10574
ThB2Ir3,-0.68221
BeBiSe,-0.15349000000000002
BePd,-0.56028
TmIn,-0.42905
KPt2Se3,-0.63979
Sr8Mn2FeN8,-0.88899
SrSnHg,-0.52407
Ti3Au,-0.25209000000000004
DyFe5,-0.08505
ThHg3,-0.08632000000000001
Ag2HgI4,-0.19308
NaCaBe2,0.53563
Ba4OF6,-3.76029
Nd2Ti2O7,-3.49965
BaSiC,0.45949
PrH3,-0.56089
DyBO3,-3.2579
Be2CrRe,-0.00054
KNdS2,-2.01861
NbAsPCl3,-0.88074
Yb3In3Ge2Au,-0.6782100000000001
KBaFe,1.0985
ErZn,-0.38587
VGeRu2,-0.28279
HfBe2Sn,0.19455
In2GeB,0.907
SiBPb,1.4065
MnPO4,-2.06636
LuOs3,0.16441
TaS2,-1.12352
BeHgBr,0.02154
TlCuF3,-1.7721099999999999
UCuPO,-1.71869
Ta2Zn2SnO8,-2.31902
NaHoF4,-3.89762
SrCeI4,-1.5445799999999998
KBeSe2,-0.49362
BaTi2Ga,0.51456
SrCuSF,-2.2379599999999997
Ca3BN3,-1.31651
Be2CoPt,-0.34001
Ba4FeBr,0.71643
TmPPt,-1.33874
Ba4P2O,-1.58254
Ba4OsPb,0.92595
Li2Si2WO7,-2.4958
Cu3(PO4)2,-1.53855
Sr(H2O3)2,-0.98787
Ba2CuF6,-3.2909599999999997
TiMn3O8,-2.11775
CrPt3,-0.23145
BaAlBO3F2,-3.40633
ZrAsCl,-0.19789
YbTh3,0.12268
PrEr3,0.02114
ScRu2,-0.40857
Li2CeGe,-0.24627
Sc3Sb,-0.51172
TePd3,-0.18759
BaAlCuMoO5,-1.8055599999999998
K3GeS3,-1.1719
LiBeP,-0.65908
P6SeO24,-3.0522
Pr4S3NCl3,-2.23735
ZnSbF5,-2.36978
ScInAu2,-0.65284
Li5Mn7O2,-1.89099
Fe7(OF3)3,-1.7631599999999998
SnBi,0.04923
FeAsCl,1.05474
Ho2CoOs,-0.2686
AgBiSe2,-0.23679
Ca3Fe2Cl2O5,-2.32257
AgCSN,0.2083
K2MgCl4,-2.05025
TlHg5Cl,-0.56211
YPdPb,-0.60977
Ta2CS2,-1.01112
Sc3Hg,-0.18215
Ta2I5,-0.01281
ErMg3,-0.04935
Al2CoO4,-2.5926099999999996
BeIn2Hg,0.37669
Be2NbBi,0.54457
Zn4P6SN2,-0.5816600000000001
MnBiAsO5,-1.4233
USnAu2,-0.27252
DyYRh2,-0.92635
KLi2(HO)3,-1.1337700000000002
Li3Ga2,-0.34861
Co(BW)3,-0.39235
BeNb2As,0.33035
Tm2NiOs,-0.48821
Pu3Ga,-0.41152
ZnMo2As,0.35051
Ba2MgH6,-0.55323
CaBe3O4,-3.00256
IrC,0.52535
LiMn3Al2(H3O)2,-1.90919
NaZrBe,0.53033
AgTe2Au,0.15169000000000002
K3Ir,0.57445
Zn2AsO4,-1.14229
BaSrSn,-0.17675
Ga3Pt2,-0.5535
Rb3Sr,0.11515
Ba2TlSn2O7,-1.7527
HoBr3,-1.83325
Rb3AuO,-0.8512299999999999
NaBeRh2,0.29364
BaNa2Sb,-0.39321999999999996
BaH4(BrO)2,-1.46864
Tm2InOs,-0.3622
Tm(FeGe)2,-0.46243999999999996
MgSn3,-0.01117
SmGa3,-0.55887
Li2NbCo3O8,-1.83985
Ba4HfIn,0.70026
NpCuSe2,-0.89031
YSi3Ni,-0.65654
YCu3(Sn2O)2,-1.6470599999999995
Li3Fe(PO4)2,-2.26728
MnCu2Sn,0.15484
SrMgTl2,-0.31521
VBiO4,-2.13335
BaSn2Se,-0.43266000000000004
ScBeIn,-0.19147
K2Na4Be2O5,-1.9815599999999998
Y2Ru2O7,-2.41125
Zr2Be2Tl,0.35361
YbNi4Au,-0.36514
H3F2,-1.2211299999999998
Rb2SnO3,-1.76686
LuTlS2,-1.6167200000000002
Na2HF4,-2.1247
Te4Mo3W(SeS)2,-0.38828
LiSm2Os,-0.21638
Li2CoOF3,-2.36348
Tb6Br7,-1.3505200000000002
Nb3Au2,-0.05049
DyMnB4,-0.66091
Sr(BeN)2,-1.2767899999999999
YbMgO3,-2.23227
Rb4CO4,-0.98019
HoPd3,-0.93865
LuBi3,-0.21249
K2TiS3,-1.52017
BaPaO3,-3.40962
Tl2SO4,-1.33543
Sr2Bi,-0.84555
HfSiTe,-0.6876800000000001
YAs,-1.6435799999999998
KIO4,-0.77586
CdGeAs2,-0.06465
NdCoSi,-0.65584
Hf2RuRh,-0.83136
CrAg(PS3)2,-0.382
K2WCl6,-1.5016399999999999
Y2Si2Rh,-0.9657
YInPd2,-0.84191
PrRh3C,-0.3886
LiNiO2,-1.3938
ZrBeBr,-0.08827
BaSiNi2,0.43651999999999996
SrMg2N2,-0.93504
ZrAlPt2,-0.43675
BaZnTe2,-0.73658
Ca2AgWO6,-2.41659
Sm(AlZn)2,-0.46505
PrBN2,-1.47904
Al2FeIr,-0.70015
MnNbGe,-0.27307
Mn4ZnO8,-1.65281
RbPrSe2,-1.82775
TaInSe2,-0.66235
LiPm2Si,-0.34998
CrC,-0.07135
Hg4Pt,0.15092
Sc2CoRu,-0.53762
CaTiGeO5,-2.8127
CaTb2O4,-3.57668
Li2WS4,-0.92454
HoAgSe2,-1.2412299999999998
K2RuCl6,-1.29506
FeTeBr7,-0.39624
Y2MgMn2S2O5,-2.37049
BaCO3,-2.31187
Na4Ni2O9,-1.29137
LuAl4Ni,-0.5516300000000001
PuB,0.25343000000000004
Mg5(HO3)2,-2.54409
Ba2YCl7,-2.53269
VSbRu,-0.18692
Yb(SiOs)2,-0.6078399999999999
ScZn2Pd,-0.55371
ThSb2,-0.80789
Ce(BIr)2,-0.7140000000000001
Li2BeTc,0.22616
Tm2Al3Si2,-0.51747
YbCd3,-0.35523000000000005
RbSr2Nb3,-2.9403099999999998
SmDyHg2,-0.3792
YbZnSn,-0.6392899999999999
RbBr,-1.8638
Ca3(CoO3)2,-2.29498
FeBiO3,-0.89828
Mg2CrWO6,-2.5072099999999997
Ti2InNi,-0.07647999999999999
MgBeOs,0.23721
Tb3SiBr3,-1.45081
KTaBe2,1.45026
La(SiOs)2,-0.68442
NaLiTl2,1.03832
As2O3,-1.26051
YbN,-0.78899
KTb2CuS4,-1.8098400000000001
Ba2YNb,0.8474700000000001
PrCrSe3,-1.25985
K3WF6,-2.48009
MnAg2GeTe4,-0.0181
Sm3Th,0.04864
Na2Zr(CuS2)2,-1.14562
Mn2CrCo,0.00728
Tb(Al2Fe)4,-0.44093999999999994
Dy2TeO6,-2.66399
Hf2NiMo,3.4592
Ba4MgTa,1.03191
LiBe2Re,-0.04418
NbGeAs,-0.42062
K3W,1.3124799999999999
Rb2IrF6,-2.34372
Ca3Tl,-0.21556
Sc2Ni2P7,-0.72506
CuSb(MoO4)2,-1.80681
Li5CrCl8,-1.72223
ZrPbO3,-2.6993099999999997
SiNi,-0.35072
LiBeV2,0.35642
Ta2BeMo,-0.00277
SrMnO3,-2.47129
NaMnSb,-0.09702000000000001
BiSbO4,-1.50995
BeCrGe2,0.30169
LuBRh3,-0.83383
Cr3Rh,0.05785
Be2GaP,0.28548
Yb2CuRh,-0.60744
CaTlCl3,-1.92364
YCu3(Sb2O)2,-1.43629
LaBeOs,-0.15364
Ta2NiS5,-1.00935
Tm2MgSe4,-1.7733400000000001
Th(CoSi)2,-0.75853
Yb4Sb3,-1.06456
Nd(AgGe)2,-0.41581999999999997
Ta2Mn2O7,-2.38788
CeAl3,-0.42928
V3(O2F)2,-2.63156
Yb3Ru,-0.02089
Cu(HO)2,-0.8085100000000001
Dy2Ti3Si4,-0.77269
Nd2In,-0.35615
NaBe2Ge,0.5365
ThGa2,-0.62947
MgBe2Ni,-0.05996
BaTlSb,-0.40276
Pr(SiOs)2,-0.65823
Ca3PbN,0.74889
BeTl2Fe,0.7784300000000001
LiBe2Sb,0.29375
TbNbO4,-3.3369199999999997
YSnAu,-0.76069
K2LaBe,0.68705
Te2Pt,-0.37098000000000003
LuBO3,-3.36809
ZrTiAu2,0.28083
KClO3,-0.7791100000000001
BaV2Sn,0.74551
Zr6Al6Co7,-0.58249
UTa2O8,-2.6877400000000002
Ba(AsPd)2,-0.75939
Mn2CuSb,0.35972
K2NaScF6,-3.50726
Ti6O,-0.87097
GaFe3,-0.07854
K2NaInP2,-0.51835
Cr2B,-0.34643
Ba4CaV,0.99051
ZrSnIr,-0.74864
Ga3Te,0.007090000000000002
SrZnO2,-2.32004
Li5Co5(SnO)2,-1.50948
Sm2Co2P7,-0.74763
BeNbTl,0.45261999999999997
MnBeSb2,0.24923
UGa5Ir,-0.40614
Cd2Hg,0.0853
Ti6Si2B,-0.62117
TmPO4,-3.2295
ZrCo2,-0.36543000000000003
Ca(CoS2)2,-0.78298
Zn2SiO4,-2.01159
YCrO3,-2.75494
KH3O2,-1.28072
Sr3UO6,-3.3722300000000005
PaCdAu2,-0.4231
SmTmTl2,-0.34682
Ga3Fe,-0.22965
PdAu3,-0.07605
Ba4YTe,0.16714
NaVF3,-2.64911
HfTiRh2,-0.19293
Mo3I,1.00524
PbAu3,0.01852
ReH8(Br3N)2,-0.4548
ZnSiRh2,-0.55933
VCu3Se4,-0.46693999999999997
Li4CO4,-1.8354
NaBe2Pd,0.03269
SBr3,0.37075
Li4Ti3Cr3(WO3)2,-2.49757
LuRh2,-0.80165
Li2PmSn,-0.477
Ba2YbTaO6,-3.14163
Ti2Cu3(TeO2)3,-1.33414
CoSnF6,-2.26725
Rb2H6Pt,-0.40408
BaSr2Sc,0.20288
Ti4P3,-1.16495
HfBeNi,-0.23736
BaHgO2,-1.6585900000000002
BaTa2Tl,0.8599100000000001
Na5SbO5,-1.70575
BW2,-0.21903000000000009
TiBeHg,0.44177
LuMgAu2,-0.84549
Ba2TbBiO6,-2.64133
Ba4HfTe,0.46118000000000003
Ag2HgO2,-0.21211999999999998
Ba4CrTc,1.39346
DyBC,-0.09431
BaPb2C2(O3F)2,-2.08781
K4BeRh,1.0268
SmTe,-1.30706
Ti(GaO2)4,-2.27874
BeNbOs2,0.04449
NaLaAu2,-0.71134
Na2BeBi,0.19241
CrGaCo2,-0.08974
TiBe2Cl,-0.14557
AgTeO3,-0.79698
Ba4HfOs,1.48226
Ba4CaSn,0.16814
Be2PW,-0.17645999999999998
Ba4HfCd,0.77413
V2MoOs,-0.31797
PaHgAu2,-0.29817
Na3Bi,-0.42515
Nd3TlC,1.59045
Mg2Cu,-0.13399
Tc3As,0.21193
CaSn2O5,-2.0180700000000003
Zr2BeW,0.04011
MnAsAu,0.20117
Sc3Tc,-0.10208
CoSn,-0.08482
BeV2Pd,-0.13865999999999998
BeGeW,0.31489
NdHO2,-2.69438
MgNiO2,-1.69596
CaHClO,-2.2566
RbPrTe4,-1.01094
Mg2BeCl,0.00515
Ba2PrPtO6,-2.38738
TiBeFe2,-0.23141
BeCu2Ni,-0.05037
Mg(CoS2)4,-0.53227
Ca3(AlN2)2,-1.37445
KNa3WO5,-2.21556
NbFeF6,-2.655
Sm2Au2O5,-1.56358
Au3S,0.30412
KCrO2,-1.70728
SrAl4O7,-3.19069
CdInS2,-0.47808
SbPd,-0.39294
CaFe2(Si2O)2,-2.47791
LuCdAg2,-0.29417
