pretty_comp,kpoints_array_average
BaSnW2,15.333333333333336
TeWCl9,3.6666666666666665
Ge2N2O,5.666666666666668
In4Bi2S9,4.666666666666667
Ba2YCr3O8,14.0
Zn3In,23.0
Li2Mn3F8,5.0
PrNi5,16.666666666666668
Cd2Os(CN)6,4.0
Ba2CuSn2F4,2.6666666666666665
Li2TiF6,3.333333333333333
YbErPd2,22.0
PrZn,24.0
Mg2Cu3Si,20.33333333333333
SnSe,13.0
Sc(Fe2P)2,12.0
BaSnSb2,17.333333333333332
Pd3Pb,13.0
Tb2Re2Si2C,12.666666666666664
Ce(BRu)2,7.0
Tm3SnC,8.0
MnAu2,15.333333333333336
Ta2SnO7,5.333333333333333
Tb2Ti2S2O5,6.333333333333332
NpSi3,15.0
K2BeGa,21.0
ScGaNi2,11.0
Mn2VGa,10.0
InSb2S4Cl,4.666666666666667
Pr(BOs)2,8.0
LuAg4,10.333333333333334
Mn2NiO6,4.666666666666667
ZnH,30.66666666666667
Rb2CoO3,4.333333333333333
SrLi2Pb,8.0
BaMnCr2,9.0
LaUO4,8.0
Hg3C,14.0
Tm2ZnRu,14.0
MgBe2Mo,13.333333333333336
HfSnRu2,9.0
NaCdPb2,6.0
MgInNi2,13.0
NaTl2InF6,5.0
LiMnP3H,5.0
K3Sb,7.0
Tb4(FeB2)3,11.0
AgXeF9,3.333333333333333
Ti2MoAu,8.0
KHgAs,15.0
Ba2TaBiO6,4.0
LiHg2Os,15.0
ZnAsPd2,22.0
Mn2VGa,10.0
Li3Mn2O4,5.0
TbCoGe,9.666666666666666
BaPr2MnS5,5.0
MnBeRh2,19.33333333333333
BePd4Se,9.0
TlCr5S8,6.0
Ba4MoRh,9.0
SnIrSe2,14.0
Te2MoWSe2,8.333333333333334
Bi2Ir2O7,10.0
YbCl2,4.666666666666667
SmTa3,16.0
ErGa3,22.0
Li3Y3ZrO8,5.333333333333333
Tm2CoCu,18.0
HfBe2Ni,14.666666666666664
Sr4S3O,6.0
MgTi2O5,4.666666666666667
LiTl,30.0
CuSb2H2(O3F4)2,2.6666666666666665
Li(NiP)2,13.0
BeIr4Pt,14.0
TiGeO3,5.0
HfFeGe,12.666666666666664
Ti2FeS4,8.0
Ba4CuMo,8.0
YMgNi4,12.0
Ce(FeSi)2,7.333333333333332
Rb2NaYF6,4.0
CdIBr,6.0
LiMn3O6,5.666666666666668
TbAs3,18.666666666666668
BeTc2Br,20.0
BeSi2Hg,20.666666666666668
K2OsCl6,6.0
CaHg,25.0
Ba4CdSn,10.0
LiZnP,28.0
Dy2CuRu,13.0
Tb2Tl,9.666666666666666
BaMgCl,9.0
PaTe3,16.0
Ti(MoS2)2,9.0
Pr3Si2ClO8,2.6666666666666665
LiMnNbO4,4.333333333333333
CoPH6O6F,3.333333333333333
NbRu3C,12.0
SiNi,15.666666666666664
Nd(MnSi)2,10.0
Yb(CdSb)2,15.333333333333336
PmSnRh2,9.0
NbI2O,5.333333333333333
YbP5,9.333333333333334
Dy2Ti3Si4,6.0
Ba(MnSn)2,5.333333333333333
BeCuPd2,15.0
Ba4NbW,13.0
Na2BeCo,17.333333333333332
Er2Be2GeO7,3.6666666666666665
Rb2Mo3,2.6666666666666665
MgAsRu2,14.0
NdGa2,21.0
Ce2(Zn2Ge)3,7.333333333333332
Ti3NiS6,13.0
NdTi3FeCu3O2,4.0
Ba4CdPb,10.0
NaHg2IO2,5.0
US,8.0
Be2ReHg,22.66666666666667
Na3Pt,13.333333333333336
NiSeO4,7.0
Ce(GeRh)2,8.333333333333334
BaZn4Br,16.0
HgPPt5,17.0
MoW3(SeS3)2,7.666666666666668
BaLiHg2,16.333333333333332
Ba4PSe,13.0
Ba2Ru7O8,4.666666666666667
Li6FeO6,6.0
Li5Fe2Cu3,5.333333333333333
Mg3Fe,11.0
BaGaBr2,14.666666666666664
Bi2O3,11.0
Li2CrCl4,6.0
Ba2CdPb,17.0
BaTiO3,5.0
UN,9.0
NbAsRh2,11.0
TaCoSb,12.0
LaPb3,18.0
Ca3MnN3,5.333333333333333
YScBe2,9.0
NClO6,3.6666666666666665
BH2N,3.0
AlRh,12.0
NaVF3,16.0
Mg3(MnAl4)2,13.0
Na4BeAlSi4ClO2,4.0
LiHfPt2,15.0
Mn2ZnO4,7.666666666666668
MnGaCo2,11.0
HfNi2,11.0
Be2MoBr,10.0
Li2Si2WO7,4.0
CsNiF3,9.0
ScCo3C,10.0
In2Pt,24.0
NbCl3O,4.666666666666667
YbBi2BrO4,7.333333333333332
BeVP2,11.0
Pm2HgGe,21.0
SbCl3F2,2.333333333333333
Hf2ReTc,21.0
BaP2Ir,20.33333333333333
Sc5Cl8,9.666666666666666
BaGa4S7,4.0
AlAs,21.0
K2UO4,5.333333333333333
Zr3Cd2,18.33333333333333
K2ZnO2,5.0
Mg2BeCo,11.0
Y2AlSi2,12.333333333333336
Ba4ReTc,10.0
PPbSe3,3.6666666666666665
Sc6Si7Ni6,12.0
LiBe2Co,13.0
TiAlPd2,10.0
Na3OsO5,4.0
CaBeW,12.666666666666664
BeOsBr4,10.0
ScSnPt,19.0
Nd2NiIr,18.0
H2C,6.0
LuI3,5.666666666666668
TbCdPd2,14.0
TaAsSe,12.0
Ca2B4Rh5,7.0
BeHgIr,15.666666666666664
SrMnGe,7.666666666666668
NdN,16.0
Li3V(OF)2,8.0
Na3BN2,3.6666666666666665
TmNi4B,11.333333333333336
BeCoNi,22.33333333333333
Ti3Ni4,9.0
Ba4FeIr,10.0
Yb4As6Rh7,8.0
Ba4VGe,10.0
BaHg2(ClO)2,3.333333333333333
Co2NiO6,8.333333333333334
Ca(Ti4S3)2,11.333333333333336
Al2CuTc,11.0
Li2AgPb,22.0
Ba3Sn5,6.0
AuCl3,3.333333333333333
ZrNiSn,14.0
Ti5Si3C,13.0
MgAu,26.0
U(SiPd)2,7.333333333333332
HoNi3,11.0
Zn(MoO2)4,7.0
TaAgS3,12.333333333333336
BaLiCd,10.0
HgO,12.666666666666664
NaN3,5.666666666666668
U3Si,12.0
ErSeI,6.0
SrBeCl4,14.0
NbRhO4,5.666666666666668
CeAu,13.0
AlRu,23.0
LaBe2Co,8.666666666666666
SmLuIn2,20.0
Rb3CoO2,3.0
Li3Co3OF7,5.0
CaPt2,19.0
ZrPd,18.0
Fe2As,8.666666666666666
Y(NiGe)2,12.0
BeW2Se,13.666666666666664
LuPb3,21.0
AcN,7.0
DyGeAu,7.666666666666668
Yb3SiO,6.0
Sc(MnSn)6,12.666666666666664
AlFe2Mo,10.0
Ta3Ru,23.0
PbAu2,11.0
Mn5SbO2,5.666666666666668
PrInCu2,18.0
Ag2HgI4,5.0
KAlF4,3.6666666666666665
TiBe2Bi,9.666666666666666
Zr5Al3,13.0
Er2Si3Rh,7.666666666666668
Zn2SiO4,4.0
Dy2CdSe4,6.0
NdSn3,19.0
HoB2Ru3,21.33333333333333
MgTi(SiO3)2,5.666666666666668
NbSnRu,15.0
ZnCu2GeTe4,7.0
AgTe3I,3.6666666666666665
CaTiPO5,6.333333333333332
MnCuSb,16.0
ScS,15.0
YMgBe,17.666666666666668
Ca2FeClO3,7.666666666666668
Ba4NbGe,12.0
SmDyRu2,15.0
Ti2BeMo,9.666666666666666
Tb(SiAu)2,21.0
BeV2Tc,13.333333333333336
CaMgGeO4,3.6666666666666665
BeZnHg4,16.0
LiNdSn,10.0
Cd2Hg,24.33333333333333
BaNa2,11.0
Cr2HgO4,6.0
Lu(FeGe)6,13.666666666666664
LuGa3,25.0
NaB(SO4)2,3.333333333333333
Na2VBPO7,4.0
BaInCl,9.0
LiErTl2,13.0
TaFeSb,11.0
BaTl2O4,6.333333333333332
Li3H4Rh,9.0
BaCa3O4,6.0
Sr2CdPb,13.0
HfAlNi2,10.0
SrSbPt,17.0
BeZnPb,24.0
MgPd2Au,3.333333333333333
B2AsBr,25.0
Bi2B2O7,4.0
ErTiGe,14.333333333333336
Ca2V2O5,7.666666666666668
Nd3GaO6,4.333333333333333
CaCrF6,5.0
Ta2BeCl,20.33333333333333
CrAgS2,15.333333333333336
CrC,15.0
Li2CrPCO7,5.0
MnB4,11.333333333333336
Hf3Si2,13.0
Ca(MgAs)2,7.666666666666668
Na7Al3O8,3.333333333333333
BeCoBi2,17.0
CrAs,6.666666666666668
SrMg5,18.33333333333333
BaNiMo2,15.666666666666664
K2VCuS4,3.6666666666666665
K2S,3.6666666666666665
MoPt3,16.0
Ag2Te2O7,6.333333333333332
Li3CrClO4,4.333333333333333
VSi2As,18.0
BePt2Cl,13.333333333333336
Pr3Y,13.333333333333336
YBeCd2,10.666666666666666
Ti2GaC,17.666666666666668
BeInRu2,18.0
Al2CdS4,6.0
LiTl3(MoO4)2,4.666666666666667
CeMg2,9.0
LiCdBO3,4.666666666666667
BeTcW,11.333333333333336
Sr2BeTl,18.33333333333333
Re(SeCl)2,2.0
Ba2DyNbO6,5.0
Er2ZnIr,18.0
Ba4HgSe,7.0
GaF3,5.0
AsP2Pd,22.0
Ce7O2,4.0
Nd(SiAu)2,21.0
InTeI,4.333333333333333
BeVIr,30.33333333333333
LiYb2InGe2,7.0
TmBeO3,11.0
Tl2ZnI4,3.6666666666666665
NaPr(SeO4)2,3.333333333333333
LiClO2,3.333333333333333
BeBi4Pd,23.0
BaIn2Ir,14.666666666666664
CePO4,4.0
Be2NbRu,16.333333333333332
ScCo2Sn,7.0
Ca2SbAu,15.0
Li5Ge4,6.0
DyTl3,19.0
Ce(SiNi)2,6.333333333333332
Be2ReOs,14.0
Mg3Sb,23.0
ThSi2,17.0
Bi2Rh,11.666666666666664
Ca2CrSbO6,5.333333333333333
Nd4Mg3Co2,8.0
Mg(BeN)2,8.333333333333334
Cs2PdI6,6.0
NaSb,4.666666666666667
Yb4Mn2Sn5,6.333333333333332
LiH,9.0
HfSiTe,21.33333333333333
BaTm2F8,3.6666666666666665
Sr2BeSi,12.0
Hf4Al3,18.33333333333333
MgZrCd2,9.0
Ba4ScTa,8.0
FeClO,8.0
Sm3Co,6.666666666666668
Li2CoSiO4,4.666666666666667
Ba4MoCl,6.0
BeTc2Mo,15.333333333333336
PrSnPd,11.666666666666664
SmAgO2,6.666666666666668
CdIn2O4,6.0
Ca2InPt2,12.333333333333336
LiMnOF2,4.333333333333333
SnP,31.0
Rb4I2O,4.333333333333333
BeIrOs2,18.666666666666668
NaMnO2,9.333333333333334
Pd(Se3Br)2,4.0
Rb3Al,8.0
ThMgZn2,15.0
ScHg,18.0
CaSn3,21.0
BaCa(AgO2)4,7.0
K4I2O,4.333333333333333
Lu2RuRh,19.0
MoAs,13.333333333333336
HfBeGa,23.66666666666667
LiMg2Zn,17.0
Li2TiMnO4,5.333333333333333
TaNO,10.666666666666666
NaCeSe2,6.666666666666668
CsTaN2,6.0
Ce(AsRu2)2,5.0
Pr2C3,11.0
HfAlRu2,17.0
LuCo2Sn,8.0
TaI2O,6.0
YFeO3,17.0
DySnRu2,8.0
Rh3Se,14.666666666666664
Sr(BIr)2,12.333333333333336
BeZnFe2,18.33333333333333
NaLaO2,5.333333333333333
Rb2PbO3,5.0
ZrIN,9.0
HfNiSn,8.0
BeNiIr4,15.0
Yb3SnO,13.0
Al3Zn,29.0
PrNi,17.333333333333332
MnSbRh,9.0
Ba4GaRh,10.0
SbS8Cl3,2.6666666666666665
BaCd2Bi,20.666666666666668
SiB6,11.0
YBO3,3.6666666666666665
Cu3PS4,6.333333333333332
LiZn2Ni,22.0
TbOF,5.0
SmHg2,19.0
LiHg2Au,4.0
YbYPd2,21.0
KBaTl2,21.66666666666667
Rb2NaGaF6,4.0
YSi,17.333333333333332
Te4Mo2WS2,9.0
DyPd2,19.0
Ba(P2Pd)2,7.666666666666668
Li2VP2HO8,3.0
CoAsPt2,14.0
InAg(PSe3)2,5.666666666666668
MgBeAl4O8,3.6666666666666665
MnBeRh2,12.0
RbMgF3,4.0
Ba2YTlV2O7,8.333333333333334
ReN,23.0
LiHoGe,12.666666666666664
HoFeC2,10.0
Mn3Sn,7.333333333333332
Hg2SeO3,4.0
CuCl,8.0
HgRuO3,20.0
Sr2LiIn,11.0
Fe5(OF2)4,5.0
Sm3SiAgS7,4.666666666666667
Li2Mn2CuO6,4.666666666666667
SmAs3,20.0
InBiO3,4.666666666666667
MgBiPO6,6.0
K2NaAs,7.333333333333332
KHfBe,11.0
HfBeBi2,20.0
Ba4SrRu,12.0
Ba(PdO2)2,6.333333333333332
MnV3,15.0
Hf2ReRh,12.0
Tl2Ge2S5,3.333333333333333
SNF,2.6666666666666665
DySn2,14.666666666666664
Mn3FeO8,6.0
PaC,15.0
Mg3Bi2,10.333333333333334
LaCo5,8.333333333333334
LiYb2Pd,13.0
VCu3Te4,6.0
LaYBe2,16.666666666666668
Li2Mn3WO8,4.333333333333333
Er5(NiTe)2,8.333333333333334
ErInCu,19.666666666666668
BeSbCl,13.333333333333336
AlFe2Ni,9.0
Sr2Mn3(AsO)2,13.0
Mg2BeBr,19.0
ErTlS2,9.0
Ce2Dy2O7,5.333333333333333
PuRh2,14.0
Ta2CrNO5,5.0
PbSeO3,4.666666666666667
TiC,22.0
Sc2CuIr,17.0
Li4V3Ni3(WO3)2,4.333333333333333
ThO2,5.0
Ni2P2O7,5.333333333333333
K3Pr,10.0
Ac2ZnGa,20.0
HoNiB4,8.0
CrSb2,8.333333333333334
BaSrNb,15.0
CeSi2Mo2C,15.666666666666664
CdOsO3,19.0
KBaSi,8.0
Pm2CoIr,11.0
ErCuPb,15.333333333333336
K2ZnF4,3.333333333333333
Ti3SnC2,18.666666666666668
LiAl2Pd,16.0
TaGa3,15.0
Mg(GaO2)2,5.0
TlIn5S6,5.0
Ba4ZnSi,10.0
Zn(NF2)2,6.0
Ge3Sb,36.0
TbNiB4,9.0
Sr6GaN5,4.0
MnCr2O4,6.0
Ba4TeSe,9.0
Zn(MoO2)2,9.0
Cr2SiO4,4.666666666666667
K2BeFe,15.666666666666664
Bi2SO2,7.0
Zr2AlC,19.0
SmYAg2,9.0
KBeBi4,19.0
Li2Mn3CuO8,5.0
VCo,16.0
Li4Mn3Fe2(CuO2)3,4.333333333333333
Yb2TlPb,21.0
ScU3Sb5,8.666666666666666
Ta2H4O7,5.0
Zn3P2,16.0
Ba(GaTe2)2,5.333333333333333
Sr2BN2Cl,3.6666666666666665
CaSnAu2,20.0
CuMoF6,6.666666666666668
BaZr4Tl,14.0
TbInCu2,12.0
Ba2AgBi,7.0
Re3C,24.0
Li6Mn5CoO2,5.666666666666668
CaBe2Os,11.0
Sr2Mn3(SbO)2,6.333333333333332
Na2CdSnS4,5.0
U2Cr3Si,7.666666666666668
HPbI3,13.0
Tl2PdSe2,7.666666666666668
SiC(ClF)3,3.333333333333333
Na6CoSe4,4.333333333333333
Dy3InN,15.0
CeZn,11.0
SrCd2,15.333333333333336
BaPb2IF5,4.333333333333333
BeAu3,24.0
NpIO,5.666666666666668
BaYMo2,11.666666666666664
Hg2P2S7,5.333333333333333
BeCd4Ni,22.0
Te2Mo,7.333333333333332
GaCuSe2,7.666666666666668
KTmO2,7.333333333333332
GaAg(PSe3)2,5.666666666666668
LiBeB,22.0
Ta2BeTl,17.333333333333332
Hf4BePb,15.0
ThSe2,4.666666666666667
YScZn2,7.0
Nb2CuRe,9.0
UMnSe3,5.333333333333333
K4V2O7,3.6666666666666665
Be2NbPd,26.66666666666667
SmAsS,14.0
Hf2CuTc,7.333333333333332
ThSbTe,11.666666666666664
Te6RhCl3,5.0
BaCaBr,7.0
BeNbZn2,25.66666666666667
NaH2AuC4(S2O)2,2.6666666666666665
Nb3Te3As,8.0
HfCrO3,4.333333333333333
Al2Os,9.0
ZrMnO3,4.0
OsPtCl2,16.0
LaRh3,14.0
Lu3TaO7,4.666666666666667
TiAlPt,17.333333333333332
YbTl,34.0
NdTe,16.0
Sm3Sb4Au3,6.0
MgSi7Ir3,9.0
Nb3SBr7,4.666666666666667
BeInW2,10.0
HfSiNi,9.0
YMgIn,8.0
MgGeAs2,7.666666666666668
Tc2AsRh,11.0
Ba4SnHg,10.0
Hf2P2O9,3.333333333333333
AlCrO3,16.0
TmTe3,18.33333333333333
SrNd5S8,7.0
Pm2ZnIr,13.0
LuNi4Au,18.0
HoSb2,21.66666666666667
Li2BeCl,13.333333333333336
Ba4VCr,7.0
LiAlH4,5.333333333333333
HfCo3B2,22.66666666666667
Be2CrGa,18.666666666666668
NaSmHg2,17.0
ZrPdF6,6.0
MnInF3,7.0
YBe2Pt,14.333333333333336
Hg3AsSe4I,8.666666666666666
CaHfO3,7.0
SmCuP2,19.0
ZnPd3,19.666666666666668
PmCd3,12.0
Be2CrIn,10.0
NdCuSb2,14.666666666666664
Ga2HgSe4,5.666666666666668
HfMn2Be,10.0
BeIn2Ge,14.0
Rb2MnBr4,13.0
LuScRh2,20.0
Sr2Co(BrO)2,8.333333333333334
Mg2NF,5.666666666666668
LiMg2,20.666666666666668
Zr2InNi2,8.0
BeFe2Si,16.0
Na3Cl2,13.333333333333336
ScBeV,10.0
LiAl3,12.0
SrO,8.0
Li6CuF8,5.333333333333333
Be2InW,10.0
NaIn2Bi,6.0
KNaMnO2,8.666666666666666
LiMnPH2O5,3.333333333333333
Nd2O3,7.0
LaH3(CO2)3,5.0
Ba2CrTe,8.0
Li3Ti(PO4)2,3.333333333333333
VF4,5.333333333333333
ErAlO3,6.0
WO2F,16.0
Nd3MnBi5,14.333333333333336
Sr2TlCd,16.0
CaAcIn2,14.0
Li2MnP2O7,3.6666666666666665
Fe2Cu(AsH)2,4.333333333333333
BeTl2Fe,7.666666666666668
LiH2IO,4.666666666666667
NaPN2,5.333333333333333
Tm2ZnAg,15.0
Ta2ZnO6,4.333333333333333
BaGaCl2,12.666666666666664
In6TeO2,5.0
Fe3Sn2,12.0
ZrBe2Pd,9.333333333333334
Sr3LiRuO6,4.0
HoMnSi,7.0
Ca3VN3,6.666666666666668
ScHgAu2,5.0
PrTlSe2,6.666666666666668
Ti5Sn3,11.0
KBaHf,7.0
NdNi4B,16.666666666666668
SiB,22.33333333333333
MgSiAs2,6.0
Pr3SiAgSe7,4.666666666666667
Mg3H4O5,6.666666666666668
Mg2TcO4,6.0
BaMn4ZnO8,13.333333333333336
Be2BiMo,20.0
ZrCr2As,11.0
LuTiO3,10.0
PrGeAu,14.0
Nd(GePd)2,12.0
Sm5Ga3,6.666666666666668
NdTeCl,6.0
Ba4GaPb,11.0
Rb4In2S5,3.333333333333333
Al2VCl8,2.333333333333333
Nb2VAs,12.0
ErHO2,5.666666666666668
PdPtF6,6.0
ZrCuHg2,10.0
Sc3As2,9.666666666666666
TaBePt2,22.0
Be2PtW,9.333333333333334
BeCoGe2,21.66666666666667
ErTlZn,22.33333333333333
Sb3Rh,10.0
SmAs2Au,20.0
V2S5,4.666666666666667
GaPPt5,11.0
HoAlAg2,11.0
BeCoTe,21.0
Ba4YPd,7.0
RbTmO2,8.0
Ba3SbP,6.0
BeCu2Se,23.0
TbCd3,13.666666666666664
Sm2Cr2Fe5,10.0
YSeO3F,3.6666666666666665
Li2PdPb,17.0
RbUAgS3,5.666666666666668
SmSbPd,15.0
U3Te4,3.0
Ba4HfTl,9.0
Ba2TiSn,14.0
Ba2BeBi,15.0
BaMg(CoO2)4,7.0
MnCu2Sn,15.0
Sb3O4F,3.333333333333333
Be2GeRu,22.66666666666667
Te8Mo3W,7.666666666666668
U2Mo2C3,11.666666666666664
Na8TiAs4,5.0
AsPW2,21.0
SiH8C2N8(OF3)2,3.0
PrMn7O2,8.0
Sr(NiO2)4,6.0
HfSiTe,21.33333333333333
SmAgHg2,12.0
U3TiGe5,6.666666666666668
PuSe,7.0
Tm(GeRh)2,12.0
VAg(PSe3)2,5.666666666666668
Ba4LiV,8.0
Tm3TaO7,4.666666666666667
Te2W3S4,7.0
Ho2Al3Co4,5.0
BaAl9Ni2,16.333333333333332
Ba3MgTa2O9,4.333333333333333
Be2CdPd,19.666666666666668
Ba2YTi2TlO7,8.333333333333334
K3AsS3,3.0
Ca(AlGa)2,19.0
Na2InPCO7,4.0
PAuCl8,2.6666666666666665
CeBe3,14.0
Sc2AgSn,6.333333333333332
Cr4Cu3O2,7.0
Zn(GaS2)2,6.0
Na2PRuCO7,4.666666666666667
CoTc3,14.333333333333336
LiCl,7.0
LiAg2Pd,22.0
NbRh,13.0
NaAuC2,8.333333333333334
KCuTe,14.333333333333336
NdAs2,10.0
Tm2MgSe4,6.0
YbBr2,4.666666666666667
Fe3Si,12.0
Na2ZnBr4,3.6666666666666665
Ho5SbAu2,4.333333333333333
Ti2AsW,12.0
Ni(PS3)2,4.666666666666667
Li4B2O5,2.6666666666666665
CePmZn2,14.0
Rb2S3,4.666666666666667
Be2VRu,16.0
YTlAg2,15.0
SmYIr2,16.0
Te2Br,4.666666666666667
YBeZn,13.333333333333336
BaZrO3,7.0
Pr2Sn2O7,4.0
K3BrO,5.0
Mn2SiRu,10.0
BaPtRh2,20.666666666666668
TcIrOs,18.0
GePd2,14.666666666666664
LiAlVO4,4.0
LaBeO3,16.0
Li2GeO3,4.0
Er2SeO2,6.666666666666668
NaZr2CoF,4.666666666666667
BaCuNi2,19.33333333333333
HfPt,21.0
V5Ge3B,7.666666666666668
Sn2IF3,4.666666666666667
Pu3Sc,9.0
Ta2BeCr,23.33333333333333
MgV2O5,6.666666666666668
MgSc2Os,10.0
NaRe3,12.666666666666664
Sr3Cr,8.0
Li4Co2S9,4.333333333333333
BeSbPb2,21.0
CrPtO2,25.0
BeGe4Os,19.0
Sm2CuIr,20.0
TaNbAs,12.0
CuHgPd2,3.333333333333333
Li2MgSi,11.0
Ni(ClO4)2,5.0
CaY2O4,6.0
Be2GaP,28.66666666666667
YGe,16.333333333333332
Be2CrCu,22.33333333333333
LaBiPt,17.0
TiPN3,8.333333333333334
Ce(SiAg)2,7.333333333333332
MnNiAs,6.0
ZnReO4,11.333333333333336
Na2Al2As3,4.333333333333333
Sr(PRh)2,13.0
Ba4TaIn,11.0
NiC,30.0
LaMgTl,13.0
RbYO3,10.0
H4NClO,3.0
LiZrSc,17.0
SrCaO2,6.333333333333332
BeCdGe2,33.0
HfBeCu,13.666666666666664
LiSi3Pd,21.33333333333333
K4P2PdS8,4.0
CaBe3O4,4.0
VO,11.0
HgBr,5.333333333333333
CaMnGe,12.0
CeSm3,11.0
DyCdHg2,20.0
LiCoSnO4,6.333333333333332
Ba(H2O3)2,4.0
KCuSe,8.666666666666666
LaPt2,13.0
CdAsRu,17.0
TiInPd2,9.0
RbNa2Sb,8.0
BeSiNi,16.0
Ba4NbRu,9.0
Cd2PdRh,15.0
Ca2Ni3O8,3.333333333333333
CeFeSi,7.666666666666668
NaHCO2,4.666666666666667
YBe2P,17.0
Ba2CrSb,14.0
BeZnGa,21.0
Li2N,13.0
Nb2ReO8,4.0
SrZrBe2,11.0
Dy2InAu2,19.666666666666668
PrZnNi,14.333333333333336
Li5Ti2Cu3,4.666666666666667
Ni3Pb,11.0
HfGa2,14.666666666666664
TbTaO4,3.6666666666666665
Rb3Sb,10.0
Ba2GaP4HO4,3.0
UIn3,12.0
Eu3As4,6.666666666666668
TlHgF3,4.0
Hf2IrPd,14.0
TeAsHO5,3.333333333333333
ThPd3,11.666666666666664
SrHg2Pb,9.0
TmCd2,24.0
RbCuC2,6.0
TaCu3Te4,5.0
ThNiSn,9.0
Pt3W,12.0
Zn2GeSe4,6.333333333333332
AsPIr2,24.0
ScSbRu2,9.0
Na2MnCl4,4.666666666666667
TaVO5,3.333333333333333
B5W2,23.0
LiTmTl2,21.0
Sr2Fe2Se2OF2,8.0
Ba4LiGe,10.0
SnBr4,3.333333333333333
Nd2CdSe4,5.333333333333333
AgBiSCl2,5.0
CaTaAlO5,4.666666666666667
YAlSi,10.666666666666666
NaAsO3,20.0
Sb2Au,8.0
Ba4OsPb,11.0
Be2TcCl,23.66666666666667
LiMg2Al,28.66666666666667
Ca2MgPb,7.0
Be2VPt,23.66666666666667
Tb2Pt,8.333333333333334
NaSnPd2,22.0
TiGaPd2,10.0
VCo2Ge,10.0
Ba2CuBrO2,7.0
K2NaMoF6,4.0
DyPd3,19.0
BaSrZn2,6.0
BaCd2Cl,16.333333333333332
BaCuRh2,19.0
Li2CuSiO4,4.666666666666667
ScAuO2,8.0
MnZnO3,19.0
LiSi3,23.33333333333333
Li2SiNiO4,5.666666666666668
SrTl,24.0
Pr(FeSi)2,11.0
Mo(HO2)2,5.0
BaBeGa,12.0
K(CoO2)2,5.333333333333333
Sr2BeIr,17.333333333333332
RhCl3,4.666666666666667
LiErSe2,10.0
BeBi2Cl,20.0
TbYb2PrS6,4.333333333333333
ZrNi3,14.333333333333336
YMgZn,14.333333333333336
TaBeTc,12.333333333333336
Rb3Ho,7.0
DyB6,16.0
LiLu2Os,17.0
AgSbF6,3.0
Sc2AlZn,18.0
Na5CoSO2,5.333333333333333
BaF2,4.0
MoP,25.66666666666667
GaCo2Ni,11.0
YbDy3,12.0
TiBeV2,11.0
BeCrMo2,19.0
BaZn(FeO2)4,7.0
Ba4HgRu,9.0
HfMn2,12.666666666666664
ZrTaNO,12.666666666666664
Re2NiO8,3.6666666666666665
K2FeCo(CN)6,4.0
Ca2Ti3O8,5.0
Li2U3P2O5,3.333333333333333
Li2NiBO4,5.666666666666668
BaNaSb,8.0
NdIr3,18.0
YbAs,22.0
Mn(CO3)2,4.0
BaNaMo,9.0
ZnCoF4,5.0
Li2CoNi3O8,6.0
NbTe,19.33333333333333
Ba2Nd2Co4O,10.333333333333334
Ba2TiTe,7.0
U(CrC)4,8.0
Dy2MgGe2,15.0
Sb3Pb,22.0
Pb2O3,6.333333333333332
Be2NbV,31.0
LuNi2B2C,12.333333333333336
LiCo2(C2O)2,3.333333333333333
SrSnHg2,7.333333333333332
Tm2AlZn,13.0
Li5MnO3F,4.666666666666667
Ca2AlNiO5,7.333333333333332
P2S7,4.333333333333333
Pr2InAg,15.0
Tm2InOs,12.0
BeInP,9.0
Tm4InRh,7.0
Er2CuO4,8.333333333333334
NaZrBe,14.0
U2Cu2As3O,6.666666666666668
Zr2BeP,21.0
Be2ZnCr,21.0
BaPd5,16.666666666666668
Sr4BeV,7.0
Y(MnGe)6,17.0
Li2BiAu,18.0
NaNb3,12.333333333333336
MgOsO3,14.0
TlCoCl3,5.0
BaBAsO5,3.6666666666666665
MgFePO5,6.333333333333332
Sm3Cd,13.333333333333336
LaScSi,8.333333333333334
Hg3Rh,18.666666666666668
VSnPd,15.0
LiScTl2,15.0
Er6I7,10.666666666666666
CeMnNi4,7.0
LiCa2Ga,10.0
Na6Sn2S7,4.0
Al2Mo3C,8.0
BeInRh2,17.333333333333332
Zn(InS2)2,7.0
Sb3ClO4,4.0
SrAl2,15.0
Y2Cl3,4.333333333333333
SiP,6.0
TaBeBr,12.0
Ba(PRu)2,14.0
Tb(CoSi)2,10.0
Fe3Pd,13.0
VNi2Sn,10.0
MgMnBe,19.666666666666668
Ba2AsBr,5.0
Li2VCr(PH)2,5.666666666666668
Ba2TlBi2O7,7.666666666666668
Y3Ni3B2,10.333333333333334
Ba2ScTl,10.0
BaHfBr,7.0
Mg3BN3,6.0
CaSnRh2,12.0
PuGe3,9.0
BaSr2Mg,14.333333333333336
Er2ZnCu,14.0
LiY2Ga,5.0
Ba3ErRu2O9,4.666666666666667
YCo,11.0
LiFeSiO4,4.0
Mg2CdPb,6.333333333333332
Sr2Si5N8,4.0
BaYTiCuO5,14.0
WS2,8.0
Ag2O,18.666666666666668
Sr2LiCoN2,5.666666666666668
Mg(VS2)4,7.0
DyScSb,13.666666666666664
YAu,28.0
La(SiIr)2,22.66666666666667
ScInAu2,17.0
BeGaPb2,28.33333333333333
Yb2MnS4,9.0
CaI2,5.0
SmPt2,17.0
Sr3Mn2O7,10.333333333333334
LiGa2Pt,21.0
