pretty_comp,magmom_oszicar
Y4C7,-0.0
Na2Cu(HC)4,0.9990000000000001
LiTlPd2,-0.0
Be2MoRh,0.0
Ho(SiRu)2,0.0
Be2TlIr,-0.0
ScBeTc2,-0.0
LiTaRh2,0.0
MoAs,0.0
LaBO3,-0.0
Y2CdAu,0.0
LuSe2,0.0
Ba(Mo3S4)2,-0.0
TmNpRu2,2.9568
AgCl,0.0
Sc2CoRu,0.0
Y2NiIr,0.0
BeZn2Mo,0.0
Sr(ZnGe)2,0.0
AuI,0.0
Ba4ScV,0.0106
ScTe,-0.0
BPt2,0.0
Li5CuF6,0.0
Ba4BiW,3.1757
ZnMo2As,-0.0
KInO3,1.9993
Sm2SiTeO4,-0.0
SrCuO2,0.0
MnAuO2,3.9966
Ba2SmNbO6,0.0
Be2NiW,0.0
DyO3,0.0
LiMg2Zn,-0.0
Li4Sn(BO3)2,-0.0
Ag3AsS3,0.0
NaBe2In,-0.0
Ba(MnGe)2,4.4188
ErC2,-0.0
Ti3In3Rh2,0.0
BaCuSb,-0.0
Cr2HO4,5.0
NiH2(ClO3)2,2.0
LiCu2Si,-0.0
KNaBe,-0.0
NaBePd2,0.0
NaLaTiO4,0.0
ZrSiSe,-0.0
YbNiO3,-0.0
Li8NbS6,0.9986
SrAcHg2,0.0
ScZnCu2,-0.0
HoInPd,-0.0
Pd(SeCl3)2,0.0
Li2(FeO2)3,4.0
PrNbO4,0.0
PrMgZn2,-0.0
Be2ZnPb,0.0
AcBiAu2,-0.0
KBaAu2,-0.0
BeSb2Cl,0.0
LaP,-0.0
RbBr,-0.0
NaLaBe,-0.0
Li4V3CrO8,8.9213
CaHfBe2,0.0
ZrCo2Sn,1.9054
BeHgSb,0.0
BiTePd,-0.0
CeYTl2,0.9752
TaBeW,-0.0
ZrCo,0.0003
HgPPd5,-0.0
Hg3Pd,-0.0
MgNbRu2,-0.0
Mn2CoGe,2.9971
Ba(NO3)2,-0.0
Ta2VRu,0.0
Rh3F,-0.0
Er5BiPt2,0.0
Nd2In,0.0
Ti2InC,0.0
NdSmIr2,-0.0
MgMnF6,3.0
Ti2In,3.0987
ErSb2,0.0
BeGaW,-0.0
Pr3I,-0.0
BeAg3,-0.0
BaYF5,-0.0
CrPd3,2.9004
Pr4Ge3,0.0
Sm(AgGe)2,-0.0
Ba4RuSe,0.395
LiYbPb,-0.0
YMgAg,-0.0
CaAgBi,-0.0
SbI3,-0.0
LiVBO3,6.0
LiNbCuO4,3.6833
Ba2ZrS4,-0.0
BaSn2Te,0.0
GaNO5,0.0
TaSbO4,0.0
ErGa3,-0.0
BeMo2Br,0.0
Li3CuO2,0.0
NaH2Pd3,-0.0
NdSnAu,-0.0
UVC2,-0.0
HoLuCd2,0.0
LiScRh2,-0.0
Pr(SbO3)2,-0.0
CeGeAu,0.8902
Ba4SbBr,0.0
Tm2Mg,-0.0
TaW3,-0.0
GaTc2W,-0.0
TcAs3,-0.0
NaLi2B(PO4)2,0.0
TaN,0.0
K3Bi,0.0
Na2SrBe,0.0
Pa3Al,0.0
Cr4CuO2,0.6562
Ba4NiPb,-0.0
VCr2O4,6.0395
Ti3Br,-0.0
IClO,0.0
Be2BO3F,-0.0
LiFe(CoO3)2,2.8201
RbIO3,0.0
ZnO,-0.0
PaAgO3,-0.0
LiBeGa4,0.0
AgSbF6,0.0
BaZnPt2,0.0
Pb5(SI3)2,0.0
Re2AsRu,-0.0
TbZnNi,0.0
Lu2AgPt,-0.0
BaCr2Mo,0.0
FeSbS,-0.0
ZnO2,1.9987
VAsW2,0.0
Ho2PdRh,-0.0
Sm(NiGe)2,-0.0
LiAl3,0.0
Rb2NaCrF6,3.0
TiFeSe,-0.0
BeCdPd2,-0.0
HoAu4,-0.0
LuMgPd2,0.0
BaSO4,-0.0
YCd,0.0
Li4Mn3Co3(SnO3)2,8.0157
Na2CrH2F8,2.0
Zn(FeO2)2,4.7888
Sm2MgGe2,-0.0
VRh,0.0
Si2O5,-0.0
LuS2,-0.0
Dy3Se4,-0.0
SmSi3Ni,0.0
V2InC,-0.0
Li2Co2SiO6,-0.0
Be2NbW,0.0
Th(SiPd)2,0.0
MnP2WO8,6.0
NaH2AuC4(S2O)2,-0.0
Li2GeF6,0.0
CaNdZn2,0.0
V2P,0.0
Sr2Co(ClO)2,2.108
Ag3SnP7,-0.0
Bi3SbO7,0.0
BaSbPt,-0.0
Ca2BeIn,-0.0
MgCuSb,-0.0
Li2LaPb,-0.0
Sn(GeO3)2,-0.0
TiS3,0.0
CaH4Se2O7,0.0
LiInSn,-0.0
BaTl2,-0.0
TlSn,0.0
Be2SnSb,0.0
Ca3FeRhO6,9.9454
Be2FeCo,2.9274
Be2NiP,-0.0
CePd2,-0.0
Ba4PdSe,0.0
GaFeIr2,4.1794
BrO2F,0.0
CaFeO3,3.2548
KEuSiS4,-0.0
Tm2IrRu,0.0
Tb2SeO2,0.0
Ti3Bi,0.0
Mg2BiAsO6,-0.0
Ta2CuOs,4.0623
Na2PdCl4,0.0
Yb2Tl,0.0
K(In3Au2)2,0.0
ZnFe3C,4.0776
BaSr2Te,0.0
TiCrAs,0.0
NdSc3,0.0
BaCoBr2,2.134
ScBeSn2,-0.0
KBeIr2,0.0
Dy2C3,-0.0
CaBe2Ir,-0.0
SnO2,-0.0
Ti2MnRh,0.0
Ba2SrI6,0.0
Dy4Sb3,0.0
ZrInNi2,-0.0
Li2NbS3,0.0
HfScTl2,0.0
NaBiPd2,-0.0
Hf6NiSb2,-0.0
Li2ZnSi,0.0
BaNa2Mn,4.4455
RbBa3,0.0
CaPtO3,-0.0
YbIn2Au,0.0
Sr3YRhO6,0.0
Yb2AgRh,0.0
SiSnPt5,-0.0
ErCu5,-0.0
TbAg,0.0
Be2MoPb2,3.3963
LiTl,-0.0
Sr2Pb,-0.0
Be2SiTe,0.0
KHgSb,0.0
Th3Mg,0.0
GaF3,0.0
Cd2AgAu,0.0
MnAlCu2,3.4703
HfScBe2,0.0
Zn(NiO2)2,3.9617
NaCdO3,1.9018
Pr2TlAg,-0.0
NdRh,0.0
Ca(SiAu)2,0.0
Ge3N4,-0.0
Li2Mn(CO3)2,10.0
NbO,-0.0
KCrF6,1.0
ScP2O7,1.9179
HoTmMg2,0.0
SrSn3Pd,0.0
Zr3Au,-0.0
Ca4SnS6,-0.0
BeSbPb2,0.0
Cu3Se2,0.0
Sm3Er,-0.0
ScBe2Ge,-0.0
BeGe4Sb,0.0
Ba2YSn,0.0
SnClF,0.0
BaCuSeF,0.0
MnTe,8.0732
LiCuPO4F,1.8716
AsPd2,0.0
Y3AlO6,-0.0
BaZnCd,0.0
BeNb2Br,-0.0
BaAl2(SiO4)2,0.0
HoBi,-0.0
TbNi2,0.0
K5As2Au,0.0
Ba2TaBiO6,-0.0
NaHCO2,0.0
K6Fe2O5,7.9997
Sc2Sb,0.22399999999999998
Li2HgPd,0.0
Be2GeOs,0.0
NaInO2,0.0
Li2O,0.0
Ta2FeAs,1.4367
Be2NbPt,-0.0
ZrSiO4,0.0
Sc2CuOs,0.0
Ba2AlCu3O8,0.0
SrAu5,-0.0
Tm2MnS4,9.9984
Nb3Ga2,0.0
TaBeBr4,0.0
YIn2Ni,-0.0
K3P,-0.0
BaSn2(HO2)2,-0.0
CaPtF6,-0.0
Nd3SbO7,0.0
Li4MnO3F,8.0
As(CN)3,0.0
ZrCr2As,0.0
Ba2BiAu,-0.0
LuNiSb,0.0
Li2GaRh,0.0
K2Al2Sb2O7,0.0
Rh3Br,-0.0
ZnBiAsO5,0.0
Y3I7O,-0.0
BaSc4Pt,0.0
Co2C,-0.0
SrCaI4,-0.0
HfScHg2,0.0
Li3Ni2(C2O)2,3.0027
YbAl2Cu,-0.0
ErCo5,6.8662
BeInW,-0.0
HfInCo2,0.9668
Zn2PdAu,0.0
SmGeAu,-0.0
BaLiTe,0.0
Be2PdRh,0.0
YMgHg2,0.0
LiBe2P,0.0
LuMgHg2,0.0
BaTi2Cu,-0.0
Zn2CuPt,-0.0
Cr3Cu,0.0
Dy3TaO7,0.0
NbPd3,-0.0
DyTlSe2,-0.0
TePb2O5,0.0
NdB2Rh2C,-0.0
MnTl3,8.3668
BH8CN,-0.0
BPb3O4F,-0.0
NaLiBe2,0.0
Th2TeN2,0.0
NaMgPb2,-0.0
CaZn3,-0.0
KNaO3,4.0
Ba2ZnBi,-0.0
TmTlTe2,0.0
SmAsO4,-0.0
Li7Ni5O2,2.926
K(PRh)2,-0.0
Mo3Pd2N,-0.0
SrHgPb,-0.0
P2WO7,4.0
CuCO3,0.7207
BaGeBi2,-0.0
Ba4CaMo,-0.0
Be2InW,0.0
CoPPd,-0.0
Li2N,0.9961
CeYIn2,0.8491
CdHg2,-0.0
Be2V,0.0
Be2VGa,0.0
InBrO,0.0
SnS,0.0
Ba3BPO3,0.0
YbS2,0.0
SrCaSn,0.0
Li4HN,-0.0
Tm(CuO2)2,1.1536
Si3N4,0.0
ScN,0.0
TbMg,0.0
Mg2TcO4,5.6113
Ta2Ni,0.0
TiGa2,-0.0
ScBeSb4,-0.0
TlV5Se8,4.9427
ZrGeS,-0.0
Rb3ErO3,0.0
Li2MnF6,6.0
Ba4BiBr,-0.0
Rb4PbBr6,-0.0
KV(CuS2)2,0.0
Mn(BiTe2)2,4.9982
LiPm2Os,0.0
DyPO4,0.0
Be2TcRh,0.0
ThI2,-0.0
ICl,-0.0
Dy2MgAl,0.0
Sr2BiAu,-0.0
RbIn4,0.0
YBeBr4,0.0
Cu2AsAu,-0.0
TiBeV,-0.0
Lu2ZnS4,-0.0
CaPdAu2,0.0
BeTcSe,-0.0
PrFeGe2,2.3738
ThMg2,-0.0
CrGeRh,3.4368
PaO,0.0036
BaIr2Pd,-0.0
Mn2SnW,-0.0
TmSbPt,0.0
Er(Al2Fe)4,5.0771
Li7Mn(OF)3,5.0
K2BeZn,0.0
Ba4CoPb,-0.0
Lu3TaO7,0.0
DyMgZn2,0.0
BaNi2(AsO4)2,4.0
BaMn2O8,-0.0
Ba4CaOs,-0.0
CeAl3Ni2,0.0
AgC,0.0
Li2ErIn,0.0
LiBeNb,0.0
BeFeSb,0.9349
Li3Re,2.1185
TbTlTe2,-0.0
BeSn2Pb,0.0
K2NaTlO3,0.0
Li2SiSnS4,-0.0
ZnPPt5,0.0
CdAu,0.0
Li4Mn2O9,10.0
Lu2(NiB2)3,0.0
Li2FeBr4,4.0
Ba4TiCu,4.3878
Rb3Hf,3.1523
KMnSb,8.6192
MgV2O5,3.9999
ZrNi3,0.0
K2MnBe,3.8313
BaMgHg,0.0
AlV3,-0.0
ZnRe2As,0.0
Li2CeP2,-0.0
Ca(CuN)2,1.4769
Cr3Sb(P2O3)2,9.0
Ni6Ge2B,0.0
SmDyHg2,-0.0
BePtPb2,-0.0
Yb3In,0.0
Mg2Bi2O5,0.0
CrCl3,6.0
HgGeO3,-0.0
KYGeS4,-0.0
KBeNi2,-0.0
MnAlPt,6.8501
Be2InPt2,-0.0
CuAu3,0.0
SiCN,-0.0
MnBe2Pd,2.2286
Li3Cu3(PO4)2,-0.0
Yb2CdPb,0.0
LiCu2PO4,0.0
FePSe3,7.3559
Be2POs,0.0
MgBe2Br,0.0
Nd3Au,-0.0
NpO,3.4777
K2LiBe,0.0
NaSbCl6,-0.0
Ba2TlCd,-0.0
Cr(SiO3)2,4.0
NaBe2Ga,0.0
Li4H4Rh,0.0
BeNb2In,-0.0
Ho(SiAu)2,-0.0
BaAlBO3F2,0.0
Nd3Mg,-0.0
Eu2BrO2,0.0
Na3MnBSO7,10.0
LuPd3,-0.0
Sr(AlSe2)2,0.0
MnH4(CO3)2,10.0
YMg2,0.0
Be2MoPt,0.0
BeCd2Si,0.0
YBeBr,0.0
Nd(NiAs)2,-0.0
Rh3Se8,-0.0
NbNiB,0.0
MgSnPt2,0.0
LiCo3(OF3)2,9.4098
Ba2ScTl,0.0
MgBeCr,-0.0
CdGaRh2,-0.0
MgCuF4,2.0
Cr2CoS4,6.2187
CaNiO3,-0.0
BeSiRh2,-0.0
BeGe2Pt,-0.0
V3B2,-0.0
CdIn2O4,0.0
Ba2InNi,0.0
Ba2LaMo,1.5742
Ba4MgSi,-0.0
Ba4ScHg,2.1606
Ba4CoBr,0.0
SiNi,0.0
Ca2SnS4,0.0
UB2C,5.4244
LuAl2Ni,0.0
CaInCu4,-0.0
Li4UO5,-0.0
CrH,0.0
Rb2Te,0.0
Fe(CoSe2)2,2.2024
ZrN,-0.0
V3(OF)4,3.0
Ca4Al6TeO2,0.0
RbYbS2,0.0
TaBeBi,-0.0
NaZnF3,-0.0
YNi,0.0
KCuTe,-0.0
Ca3AsBr3,0.0
Sm2Ag2O5,0.0
Te2Os,0.0
LiGaPt2,0.0
VSnPO5,4.0
TaGeAs,-0.0
TiZnPO5,1.9998
Pr2Re2Si2C,0.0
Na2TlBi,-0.0
BeP2Os,0.0
CaNiTe,0.0
LiGePt2,0.0
LuAsO4,0.0
Mg2AgAu,-0.0
Ba(CuO)2,0.0
ZnCr3,3.2673
Sm(SiOs)2,0.0
AlB3H2,-0.0
BeSnSb,-0.0
Be(SnBr)2,0.0
Be2BiIr,-0.0
Li2NiBO4,5.9981
AgBO3,-0.0
Na2ZnCl4,0.0
K3Mn2O8,1.9582
Cr23C6,-0.0
Mn2InCo,1.6738
BaSc2Re,-0.0
Ca2FeSbO6,8.9053
BaSi,-0.0
KNaH2,0.0
HfScIr2,-0.0
BaTeCl,0.9638
NaB,-0.0
Li4V3Si,3.0
Al2Sb2O7,0.0
V3Sb2,-0.0
BaPb2IF5,-0.0
SrCu,0.0
Mn2VGe,0.8793
Li2CrS4,2.4229
CaBeNb2,-0.0
Mg(CuO2)2,7.2542
MnRh,0.0001
Sr(H2N)2,-0.0
Fe2O3F,5.5838
Dy2In,0.0
VAg(PS3)2,3.9916
Li2VO2F,7.9999
Nb3Fe,0.0
Be2CrIr,0.0001
DyIn3,0.0
HoLuAg2,0.0
Cu3SbSe3,-0.0
Cr2NiS4,0.0
LiTiBe2,-0.0
Ca(AuO2)2,-0.0
LiCdAs,-0.0
SN,0.0
Tb2Cr2C3,0.0
IrC2,0.0
ThCdHg2,0.0
HfSi2,0.0
HgF2,0.0
Ba2HgBr,-0.0
Li2VOF4,2.0
TaVO5,-0.0
Ta5Sb4,0.0
NiAuO2,0.8336
PSe,0.0
LiPb,0.0
Fe4Cu3O2,8.0308
Te4Mo2WSe2,0.0
ZrH,-0.0
NaTlO2,0.0
NbZnCo2,0.7397
ThInAg2,0.0
LiZrIr2,-0.0
K3NaFeCl6,8.0
V2ReTc,0.0
MnB4O7,10.0
ZrBeCo4,2.7222
Ba4TcCl,0.0
HfPt3,-0.0
U(PdS2)2,3.9496
KCaBe2,-0.0
Be2GaNi,-0.0
SiPbO3,0.0
ZrSO,0.0
ZrHgO3,0.0
Hf3Zn3C,-0.0
Ba4RhCl,-0.0
Li(CoO2)3,1.8597
ErBPd3,0.0
SrAgSb,0.0
SmFe5,9.5695
LaNi2,-0.0
Ag3SnP7,-0.0
BaPaO3,0.9462
Te4Mo(WS)2,-0.0
V(SiO3)2,2.0
AlCo2Si,2.505
Li3(FeO2)4,9.0127
BPt,0.0
TiZnCu2,0.0
TiBePt4,0.0
RbIn5S8,-0.0
Li2Ni3BiO8,2.9881
H2PbO2,-0.0
ReH4NO4,0.0
NaTi5Se8,0.0001
OsC4(ClO2)2,-0.0
Ru3I,-0.0
Na2CrCSO7,8.0
Mg3Fe3O8,7.8451
Li2CuNiO4,1.5523
Li2BeNi,-0.0
LuZrRu2,0.0
Ba4GaTc,0.0
YbScRh2,-0.0
YbPb3,-0.0
CePd5,-0.0
CaGa2,-0.0
KHg2Bi,0.0
Hf2Ni,-0.0
Ag6Mo2ClO7F3,0.0
Zr2IrRh,-0.0
Be2FeHg,2.0719
BeTePd,0.0
CaBO3,-0.0
Na4BeSi,0.0
TaInRu2,0.0
SmDyIn2,0.0
Yb2In,-0.0
MgBeRh2,-0.0
Y(AlSi)2,0.0
SrLiTa2O6F,0.0
BaCu2Ir,-0.0
HoBPd3,0.0
Ni3(BiS)2,-0.0
Be2CdGe,0.0
Yb2InSn,0.0
Zn2AgSbO6,-0.0
CdSb,0.0
LiNd2IrO6,3.7721
HoErRu2,-0.0
PrBiAu2,-0.0
Hg3Se4O5,-0.0
Ca3ScCoO6,-0.0
BaMgH4,-0.0
Ac3Sn,-0.0
IO3,-0.0
LiZnAs,0.0
KPrO2,0.0
ZrHgAu2,-0.0
TcC,0.7941
Ba4NbP,3.9089
Li2BeCl,-0.0
SrMgIn3,-0.0
Ba4ScP,2.5357
NaPr(SeO4)2,0.0
TlAsRh,-0.0
BaYCd,0.0
Ba2TlNi2O7,3.1507
Na(VS2)2,2.9535
ErCd,-0.0
Li3C,0.0
MnN,2.7784
NaCrS2,3.0
OsC,-0.0
GeC,0.0
Co9S8,-0.0
CdAu3,0.0
ScBeBi4,0.0
LiCuF4,0.0
HfTc,-0.0
BeRhW,0.0
CdBiS2Cl,0.0
CuBi(WO4)2,0.0
BaYSb,0.6409
MnH8(N2Cl)2,5.0
Tm2ZnOs,0.0
Ba4ScCd,2.0394
BaCo2(PO4)2,6.0
Sc2C,-0.0
HgNO2,0.0
MnAlFe2,2.039
BaCd2Se,0.0
Si2H2O5,0.0
Zr2Ga3,-0.0
NaCdHg2,-0.0
BeTl2Sn,0.0
Nb2AlC,0.0
KPtO3,-0.0
SrAsPd,0.0
BaPt2,-0.0
K2AgAs,0.0
Ba4GePt,-0.0
Na2LiNF6,0.0
Zn3Pd,-0.0
Cr2As,0.0
Cr3HO8,3.0089
Ti2AlFe,0.9944
K2BeF4,0.0
Li2FeF4,8.0
DySi2,0.0
KZrBe2,-0.0
LiAlO2,-0.0
PrCrO3,2.9931
RbZnH2Se2BrO6,-0.0
LiMg2Ga,0.0
Mg2Nb2FeO8,8.0
BaYFeCuO5,4.4543
Tm2CuTc,-0.0
Sr3UO6,-0.0
Li2GaHg,0.0
ZrBeCl2,0.0
V2Zn3O8,0.0
SrZrBe2,-0.0
SrCrRh2,0.0
YbCd,-0.0
Sn2OF5,0.0
Sr2Er2Al3Si5NO3,0.0
VBrO,4.0
NbNO,-0.0
AlVNi2,0.0
Mg3Al4,0.0
BeZnBi2,-0.0
YbPrCd2,0.0
LiNbO3,0.0
BeSi2Pd,-0.0
Ce2CuGe6,1.1312
HoSnPd2,-0.0
Mg2Cr3O8,6.0
BaGaPt2,-0.0
DySi2Ni,-0.0
Tm2CdHg,-0.0
BeNbRu,-0.0
TlSiPt5,-0.0
AlMo3,0.0
Rb3Nb2Br9,3.6053
LaBe2Mo,-0.0
Nd(FeGe)2,-0.0
LiMnPH2O5,10.0
SrSbPt,0.0
LiCa2In,-0.0
Ti2AlCr,0.0
Mg3B(HO2)3,0.0
Yb5Ge3,0.0
Ca2Mn3O8,8.9998
LiTm2Tc,0.0
Ag2Cl3,0.0
DyMgRh2,-0.0
Ba4ZrGa,3.5394
RbSr2Nb3,0.0
Na3BP2,-0.0
Na3Tl,0.0
PrTl3,-0.0
NaNd2IrO6,3.9222
CrSi,-0.0
K2NaScF6,0.0
TiSnRh2,0.0
V4S9Br4,7.9886
NaB(CN)4,-0.0
Lu2ZnPd,-0.0
CrH8C4(S2N3)2,3.9998
Be2ZnIn,0.0
Nd2Fe2Si2C,-0.0
BeFeOs,1.8409
Li3CoO3,8.0
BeTlSe4,0.0
LiSc2Al,-0.0
Lu6FeSb2,0.0
BaZrCl,4.711
MgBe2Mo,0.0
Rb2HBrO,0.0
Ac2CuSn,-0.0
K2BeFe,2.3197
ZrTiSe4,-0.0
PCl5,0.0
Be2ZnFe,2.0823
Nd(CuGe)2,-0.0
BaTm2NiO5,1.1894
YFe5,9.3339
La(HO)3,-0.0
Th2Pd,0.0
TmTa3,0.0
Ba3Si6(NO)2,0.0
BaZrPb,1.9982
LiCu3F7,5.6873
KNi(PO3)3,2.0
Pr2Co2I,0.0001
Sr3SbP,-0.0
Na2CdSnS4,0.0
Ti2H4Pd,-0.0
AgHgSI,0.0
BaCdO2,0.0
BaLiSn,-0.0
Li4Cr3Sn3(SbO3)2,8.0
SiNi2,-0.0
Ba4GaSb,-0.0
NaCdIn2,-0.0
LiV(OF)2,0.0
CaSc2O4,0.0
Co(SiO3)2,1.9815
FeOF,-0.0
TmLuMg2,0.0
TaMn2Al,1.9767
BaYb2NiO5,0.0
KBe2Fe,2.582
PmAu3,-0.0
VNi2Sn,1.01
Ba4ZrP,4.1259
KHS,-0.0
Pm2ZnSi,-0.0
ErSiPd2,0.0
Na2AlNiF7,4.0
Yb2BiAu,0.0
Th(CuSn)2,-0.0
Li3CrO4,1.0
TiRe,0.0
H2SeO4,-0.0
K2BaMn,3.772
CaRuO3,1.4911
CaMgBe,0.0
TcIrOs,0.0
ScGaRh2,-0.0
TaBeCu2,-0.0
InPO4,0.0
MgVF4,6.0
IrCl3,0.0
CeCrO3,3.7973
LiFeO2,6.0051
Y(CuS)2,0.0
MoF3,2.9798
LaCdAg2,0.0
Pr(AgGe)2,-0.0
Ca(CoO2)2,7.9327
Pd3S,-0.0
BaAl2,0.0
Li3Fe2(SiO4)2,9.0
BaNaB9O5,0.0
Hf3Te2,0.0
Ba3Nb2CoO9,3.0
Rb2CoI4,6.0
Pr2ZnAg,0.0
BaTlPb2,0.0
NbCoB2,0.0
Ta2BeGe,-0.0
SrTePd,0.0
AgCNO,0.0
BaTi(BO3)2,-0.0
LiZrSe2,0.0
HfBeCd,0.0
PrBS3,-0.0
BaSm2FeS5,7.9999
Na7NbO6,0.0
LiCoCuO4,1.778
HoMgAu2,0.0
AlV2C,-0.0
Ta2Be2Pb,0.0
BaVS3,1.1967
Al8Mo3,0.0
Sc3InC,0.0
V(SiO3)2,2.0
NaSrHg2,0.0
TaGaRu2,-0.0
CdPdF6,0.0
Ca(MoO2)2,8.4367
OsSe2,0.0
PBr5,0.0
TmAl2Ni,-0.0
Sr2Rh,-0.0
AsPW2,0.0
Li2CrCl4,4.0
RbCaO3,3.0
KBaMg2,0.0
Li2SiNiO4,4.0
HoCd2,0.0
KBe2Sb,-0.0
TmCdPd2,0.0
Co(NiSe2)2,0.0
NaBe2V,0.0
K2BeGe,0.0
Tl2Au,-0.0
Ba4CaRh,0.0
K2Zr7Cl8,1.8852
Tm2NiOs,-0.0
AgNO3,0.0
K2P2Pd,0.0
NdCuSe2,0.0
LiGaAg2,-0.0
ErTlTe2,-0.0
Al2Re,0.0
TmCu,0.0
CaZn,-0.0
CaTl3,0.0
LiFe(CO3)2,9.9967
Tm2MgRu,-0.0
MnBe2Fe,3.9555
CoSb3,0.0
ErBRh3,-0.0
Li2HgAs,0.0
TbMgHg2,0.0
Ba4TeIr,-0.0
FeIr3,0.0
TmAs3,0.0
Hf5Sn4,-0.0
SrMnBi2,7.882999999999999
YSnAu2,-0.0
Ca4BeCr,4.5141
Ti2CuTc,0.0
YI,1.2401
Mo2AsW,-0.0
BaCdW2,0.0
KBeIn4,-0.0
SmTlTe2,0.0
BaInTe2,0.0
SrSnP,-0.0
Pd3N,0.0
TaO2,-0.0
Li2VCrO4,4.9974
LiPr2Ru,-0.0
NbW9Se20,0.0
BeGaRu2,0.0
Tb(BIr)4,0.0
BaCa2Bi,-0.0
BeNi2Ir,1.04
RuC3Br2O3,0.0
Ca3VN3,0.0
TaAsW,-0.0
GaPt3C,-0.0
Na4CrO3,4.0152
MnBe2Tc,2.5815
RbTmO2,0.0
Li4Co3O3F4,8.2208
CaMgAsO4F,0.0
Sr4Zn3F4,-0.0
RbTeO3,0.0
TmPd3,0.0
BaBiSb,-0.0
Be2RuCl,-0.0
TlFeS2,0.0
Sr(MgSb)2,0.0
ReRuCl2,-0.0
Ba4ZrTe,3.8269
SmS,0.0
Li2AgPb,0.0
LiSiIr2,-0.0
LaMgBe,0.0
Re3Pt,-0.0
BeZnGa,0.0
Ba(PdS2)2,0.0
Sm3MnAlS7,0.0
BeHgMo,0.0
BaPdF4,-0.0
Ti2BeTl,0.0
Ni3Sn,-0.0
KCrS2,3.0
Ca2HgAu,-0.0
BaIrBr,2.0
Ba2MgSb,-0.0
Rh3Se,-0.0
K3H5Pt,-0.0
PmZn2Au,-0.0
HoSi2,-0.0
BeCdHg,0.0
Be2SbPt,0.0
AlAgTe2,0.0
NaCa(PO3)3,0.0
ClO3,0.0
BaNd2CoO5,2.6029
HfBe2,-0.0
NbTe2,0.0
KDyS2,0.0
Li4Mn(BO3)2,10.0
Ce(SiRu)2,-0.0
NdPd3,0.0
Mg(CoS2)4,0.0
NaP4N7,0.0
Zn2CuAu,0.0
Li3Bi,-0.0
SmEr3,-0.0
Ca2TaBiO6,-0.0
TaTe5Pt,-0.0
Dy3InC,-0.0
BaSc2Nb,-0.0
VPO4,4.0
Cu2GeAs,0.0
BeHgPd2,-0.0
PrBiO3,-0.0
CrNiSb,3.0772
BaPd,-0.0
KBaLi2,0.0
Ta2Hg3SO4,0.0
LiYb3,-0.0
Pr2ZnRu,-0.0
TiHg,1.3719
CdGeAs2,0.0
K2TeI6,0.0
BiCl3,-0.0
NdMn2,2.987
P3Rh,-0.0
Ba4CrW,8.5664
TbNi5,0.6093
LiYb2Tl,-0.0
Lu7(NiTe)2,-0.0
Ba4CrCo,5.8516
Rb(FeAs)2,1.3639
Rb3Tl,0.0
BiBrO,0.0
TiBePt2,-0.0
LiTi3VO8,1.9996
Ta2H4O7,0.0
CaPrCd2,0.0
BaSrZn2,-0.0
MnTlCl3,5.0
SrCeN2,0.0
Na2LiTa,0.0
TaOF3,-0.0
LiV(PO3)3,3.0
NdH3,0.0
Pm2IrPd,0.0
Ti3Hg,0.0
ZrCoBi,0.0
MnGaRu2,2.1946
Li3MnP2HO8,5.0
US3,4.0
Ba4CdPt,0.0
Ba2GeP,-0.0
ErTe2,0.0
PrS3,0.0
BaPSe4,2.6945
Er(SiAu)2,-0.0
Th3S,0.0
ReC,-0.0
Ho3Sb,-0.0
Be2VRe,0.0
CaGa3Ni2,0.0
CaFeF6,2.0
KTi2F7,2.0
BaCa2Mg,0.0
Y5Mg24,-0.0
SrBeCd4,0.0
LiMnSe2,4.0001
LiBePd2,0.0
Er(VGa2)2,0.0
Mn2SiRu,2.0207
Ba4VP,-0.0
Be2PdSe,0.0
LuAl2,0.0
TiTeAs,0.0
H4NClO2,0.0
ZrOs,0.0
Rb2Ni3Se4,-0.0
Ca(FeO2)2,6.3847
Pt3O4,0.0
AgAsO2,-0.0
PmInNi2,-0.0
HfC,0.0
ThGa3,-0.0
InCoSi2,-0.0
Ba4MgRe,-0.0
Ni5Sb2,-0.0
Ho(Al2Fe)4,5.1155
BeCrNi,0.0
BaSiN2,-0.0
Ce3ZrO8,0.0
BeCoRh,1.7149
Ba4CdSi,0.0
BaSe,0.0
MnGeO3,10.0
Pr3Cd,-0.0
TlSbTe2,-0.0
V4(OF3)3,1.0923
BaPdCl4,0.0
MgSiAs,-0.0
UNi2Sn,-0.0
InPd3,-0.0
Li3NbO4,-0.0
YbPrMg2,-0.0
YPd3C,-0.0
Ba3Bi2F2,-0.0
Ca2AuN,-0.0
BaSrTi2,4.7467
Sc4BeZn,-0.0
Be2PtBr,0.0
LiHg,0.0
BaNaP,0.0
K2OsCl6,1.9987
K2VPCO7,4.0
Sm2Ti2O7,-0.0
Ca5MnO6,5.0
KAuI3,-0.0
Li3ClO,0.0
Rb3PdF5,0.0
Fe(BO2)2,8.0
KNbS2,0.0
Li8PO3,0.9715
YZn2Au,-0.0
Li4MnSb2WO2,3.0
PrPb3,0.0
Mn4ZnCu3O2,9.0789
BeTl2Ge,-0.0
PHF2,0.0
BaZn2Os,0.4872
HfSiPd,-0.0
KBaV4,0.0
Li2VOF5,-0.0
Tl7Sb2,-0.0
