pretty_comp,optb88vdw_bandgap
NaErF4,7.1392
GaFeRh2,0.0
Ho3GaC,0.0
Ba4MgCo,0.0
Li8NO3,0.0
Hg2GeSe4,0.28600000000000003
KIn9Ni2,0.0
HgBiPb2,0.0
V3AuN,0.0
Rb2H2C2O5,3.4307
Ba4CdSe,0.0
Ca(GaAs)2,0.1873
MnNiSb,0.0
LiMgSnPd,0.0
LaYBe2,0.0
BeNi2Ir,0.0
BaC,0.0
BeIn2Pd,0.0
Be2NiRh,0.0
MnBeCr4,0.0
La(SiOs)2,0.0
Be2TeIr,0.0
LiMnSiO4,1.1925
CSO,4.6169
MgSbPd,0.0
MnSnO3,0.0
BaYAgTe3,0.8192
SrO,2.7778
HfPd,0.0
Dy(BRh)4,0.0
Nd2C3,0.0
K2Sn,0.0
LiPmAu2,0.0
BeGe4Os,0.0
Mg3Ti,0.0
BeCuTc,0.0
TbRh2,0.0
Be2CdSe,0.0
Rb3Al,0.0
Tb2IrPd,0.0
ScPaRu2,0.0
ErMnB4,0.0
Sr2ZnCu2(SO)2,1.0055
Sr(CdP)2,0.7248
BaHgCl,0.0
Ba4YTe,0.0
Dy(Al2Cr)4,0.0
YBi2BrO4,1.4606
U3Sb4,0.0
Mn2Fe(CN)6,1.8731
HoCu4Pd,0.0
CuO2,0.0
LiHoHg2,0.0
SmTlAg2,0.0
BaTl2Br,0.0
LiTiV3,1.5129
LiGa2Cu,0.0
SrIF,4.5342
LiCo2NiO6,0.0
Ce2In8Co,0.0
Na4BeZn,0.0
Li3CoO2F,0.1887
CaHgO2,2.3029
MgInRh2,0.0
Sr2Mn3(BiO)2,0.0
PrSi2Mo2C,0.0
MgBeRe2,0.0
TiAsOs2,0.0
SrZrZn,0.0
Zr6FeSb2,0.0
CaVBiO6,0.4411
YCo4B,0.0
LiWO2,0.0
TaBeW,0.0
In2GeB,0.0
BaZn2Ru,0.0
Y(AlGe)2,0.0
BeCd2Pt,0.0
MnAlRu2,0.0
Sc2Ni2P7,0.0
CeGa4Co9,0.0
CeCuSO,0.0
Mn2GeW,0.0
Zr2ZnAg2F4,0.3749
K4P2O7,3.7682
Ca2CdSn,0.0
Yb2S3,1.3819
SrRhO3,0.0
Sm3CuSiS7,1.6807
MgBeOs,0.0
CeZr3O8,2.1453
ScBeSn2,0.0
VAs,0.0
PaPd3,0.0
Ba2Sb2O7,1.0917
HfBeGa2,0.0
SrBe2Se,0.0
MgNbRu2,0.0
Ba4RuRh,0.0
IrPbBr,0.0
Fe(PS3)2,0.0
Ba4CrRh,0.0
ZrGeS,0.0
Ba4TcRh,0.0
GeBi2O5,2.4447
Li2PtAu,0.0
Nd2ZnIr,0.0
Na2MoO4,4.3712
MnBeCd,0.0
Co3(SnS)2,0.0
CaMg2Ni9,0.0
Sr3Mn2O7,0.0
Li3SiNiO5,0.2555
TbInAg2,0.0
NaLi2N,0.0
SrHo2O4,3.784
TiHgO3,1.4269999999999998
PBr7,1.2967
BaHfTe,0.0
CaLuRh2,0.0
PbO,0.3355
TaGaFe2,0.0
Ba4CdRu,0.0
PRu2,0.0
Ba4TaNb,0.0
EuCuBi,0.0
RbTmO2,3.7217
NaMn2O4,0.0
NaBePt2,0.0
AgSbS2,0.5247
Er5Si3,0.0
Tm2MnOs,0.0
MnAgO3,0.0
Ti2GaC,0.0
TiSiRh,0.0
PrInAg2,0.0
Li4MnSb2WO2,1.0037
ZrBr2,0.0
YbMgO3,0.0
NaHF2,7.1027
RbNO3,3.0425
SbTe2F6,0.7209
HoCd2,0.0
Ce3GaBr3,0.0
BeCdSi,0.0
BaTePb,0.0
Sr2Fe2Se2OF2,0.0
ZrGePt,0.0
CuAs2,0.0
Ba(MgP)2,1.1513
CdCu2O3,0.0
LiVS2,0.0
Zn2CuAs,0.0
LiSiPCO7,6.1315
Hf2CuRe,0.0
CrSbSe3,0.514
Be3Fe,0.0
Ba2GaGeN,0.0
CaSn2,0.7753
Li4NpO5,0.6702
Ca(Mo3S4)2,0.0
Nd(BO2)3,5.6579
Tm3Al2,0.0
KBeGe2,0.0
YZnSn,0.0
TmAu,0.0
Ba2Sc2O5,1.8827
PrGeBO5,4.1011
Li2VF6,0.3068
Tb(Fe2P)2,0.0
ZrFeF6,0.0
SrAg5,0.0
CeBrO,0.0
CuHO2,0.0
TaIr,0.0
MgBeZn2,0.0
CeZn2Ag,0.0
CeBi,0.0
Li2TmTl,0.0
Na2BeGe,0.2027
TiO2,0.0
TeW2SeS2,0.4072
UV2,0.0
Hg2W2O7,2.048
BePRu2,0.0
Be2TcPt,0.0
CaBe2Tl,0.0
Al6C3N2,0.2212
IrW,0.0
CeO,0.0
Ba4RhW,0.0
Y2ZnPt,0.0
TiCrO4,0.0
LiYbGe,0.0
ErZnRh2,0.0
LiNbTe2WO2,1.8896
MnPH6NO5,2.0406
Ba4MoSe,0.0
GaBiO3,1.3525
VBr2O,0.0
ZrBe2Cr,0.0
Zn(InSe2)2,0.8091
Mn3Al,0.0
Sr2NCl,1.921
NaIn3,0.0
BaNaSn,0.0
BaPtRh2,0.0
AgHgO2,0.0
H7S(NO2)2,5.6127
CaBe2Co,0.0
Sm3Se4,0.0
HoB6,0.0
DyCo5,0.0
ZnPdF6,1.7089
Bi2Te2Se,0.2295
Li3HoSb2,0.0
SnS,0.3713
V(ZnN)2,0.0
HfBe2Ru,0.0
Li5GaO4,3.8821
Sr(H2N)2,2.5102
W2SeS3,0.6931
Nb3Bi,0.0
Mg(BH4)2,6.0502
ScTaTc2,0.0
Pr5(CoB3)2,0.0
BeGe2Pb,0.0
AgAsSe,0.0
NaScBe,0.0
CoReB3,0.0
LiHo2Al,0.0
NaAu(SO4)2,1.8491
NaHO,3.4917
CaZrBe,0.0859
MnNi(BiO3)2,0.0
ScCdRh2,0.0
BaEr2CoO5,0.0
LaTiO3,0.0
BeTlZn,0.0
Sc2AlAg,0.0
BaCaV,0.0
Li2InPd,0.0
K3NaCr2O8,2.8435
BeCuP2,0.0
Na3Mo(OF)3,3.955
TiH8(NF3)2,4.6803
BaNaBi,0.3185
AlH4(SeO4)2,0.0
Ba2ZnSn,0.0
RbBS3,2.3683
ErLuMg2,0.0
HoNbOs2,0.0
Sm9Ga4,0.0
ZrGeSe,0.0
Li4MoO5,2.8448
Ba4TaRu,0.0
Ho(GeRh)2,0.0
Sm(AsPd)2,0.0
Dy2TiO5,2.946
Sr3Hg2,0.0
LiBe2Sb,0.0
NbH2,0.0
MgSeO3,4.1536
Sr(CuAs)2,0.0
Be2ReCl,0.0
V(SiO3)2,0.0
SmSnF7,5.0677
HoGa,0.0
BeFeCl4,0.0
K4NbAl2O20F,0.6495
BeZn2Re,0.0
Ca3BN3,0.7273
K4HgAs2,0.7874
S(IN)2,1.2258
Sr2BeSn,0.0
Al6C3N2,0.1008
Ba2CrW,0.0
VZnRu2,0.0
SrCrO3,0.0
BH6N,6.178
HfBe2Te,0.0
Ba4NaSb,0.0
UAl2,0.0
PrErMg2,0.0
SiCN,0.0
TlF,2.2442
PrSnRh,0.0
MnTe,0.0
NaBeV,0.0
Yb2CuRh,0.0
Tm2CdIn,0.0
Ta4AlC3,0.0
Ba2ZrO4,3.2117
BaYI5,2.0726
PdPbF4,1.0083
SrMnSn,0.0
Lu2Ti2O7,2.5211
UGaTc2,0.0
Sr7(HCl)2,4.0515
YCdPd2,0.0
Yb(SiPd)2,0.0
TiS2,0.0
NaSbS2,0.7555
YCuPb,0.0
HoCdAg2,0.0
Nd3Cu3Sb4,0.2461
SiNi,0.0
Na4BeAlSi4ClO2,4.7664
LiZn2Rh,0.0
NaBe2Tc,0.0
Ba4ZrPd,0.0
Be2TlCu,0.0
LiCaGaN2,2.4399
ScPdO3,0.0
BeV2Cu,0.0
ErAgSe2,0.396
Si2MoAs,0.0
Na2GaNiF7,1.1674
NbWSe24,0.0
LiLu2Rh,0.0
Pd(Se3Cl)2,1.01
MgPaRh2,0.0
CaAcHg2,0.0
RbTbS2,2.3088
Sr3SiO5,4.2177
BeZnSb4,0.0
MnNb2As,0.0
Li3Be,0.0
LaMg,0.0
NbW7Se6,0.0
In4SnS8,0.0
Li3YBi2,0.0
Ba4Os6ClO8,0.0
Ga2Os,0.6661
CaSbF6,0.0
Mg2ZnB2Ir5,0.0
TaBeW2,0.0
Li2V(OF)2,0.0
Er(AlGe)2,0.0
ErPO4,6.3142
Li2ZnSn,0.0
Sc3PbC,0.0
YCo5,0.0
TbS2,0.0
Sr3WO6,3.1845
Y3Al3NiGe2,0.0
SnBi,0.0
Li2Cr3SbO8,0.36200000000000004
PICl6,1.9811
LiSbO3,1.3395
BaZnSi,0.0
Ga2NiO4,0.6013
Sr2MgIrO6,0.0
CuAsPbO4,1.9728
LaYbHg2,0.0
Er2IrRu,0.0
Y4ZrBe,0.0
Ba2NbTl,0.0
TbAl3,0.0
RbZnO3,0.0
Y2BeCo,0.0
K2NaAlP2,1.7119
BaLaMn2O6,0.0
ZnNiP2O7,1.1598
SnH8(NF3)2,5.2539
Ba4CuSb,0.0
Sc2BeOs,0.0
Hf(Ni2As)2,0.0
NaCr2O4,0.0
BaPr2PdO5,2.3408
Ba3MgRu2O9,0.0
CaBePb,0.0
Li4Ca2Mg(SiN3)2,3.5118
MgBIr,0.0
Na6FeS4,0.0
NdCo5,0.0
YTiGe,0.0
Dy2Se3,0.4201
Li5InO4,2.7847
K6Fe2O5,0.8722
LaNi4B,0.0
NiSbSe,0.0
K3GeS3,2.3956
K2PtCl6,1.6459
SmPuO3,0.0
Pa3W,0.0
LiH2IO,3.8157
AlAsPt5,0.0
Th2N3,0.0
CrAgSe2,0.0
LiGaAs,0.0
Ca3Mn2(SbO)2,0.6057
Ba(CuSe)2,0.4664
FeAs2,0.24
DyTlZn,0.0
KPdO3,0.0
CO3,0.0
MnHO2,0.2807
TmBr3,2.6326
Li3Mn3O5F3,0.2833
Ba2Mg(BO3)2,4.9182
Mg2SiB2Ir5,0.0
Li2Fe3CoO8,0.0
Pr2Tl,0.0
NbS2,0.0
Li2Ni3BiO8,0.0
Ta2Be2Pb,0.0
MgI2,3.6246
TaNi2,0.0
Li2FeNi3O8,0.1721
CeCuO3,0.0
Mg3Zr,0.0
Bi2Te3,0.3507
ScC,0.0
Tm(CrSi)2,0.0
DyCuSn,0.0
Rb2NaHg,0.0
MgTaOs2,0.0
Er(NiGe)2,0.0
ScAlNi2,0.0
Ba2Mn3AlO8,0.0
YBe2Ir,0.0
W3N4,0.0
RbMnP,0.0
Tb6Br7,0.0
In2ReB,0.0
Tl2Pt,0.0
SrBeIn4,0.0
Y(CuSi)2,0.0
HfZnPt2,0.0
LiSbPd2,0.0
Ba(TeO3)2,1.9079
Cd4OF6,1.9843
Li2VGeO5,0.4139
Li3V(BO3)2,0.6459
Ta2OsPd,0.0
CaBe2Cr,0.0
YbAlAu,0.0
K2Zn(CN)4,6.1036
BaGa2Cl,0.0
Cu(SbO3)2,0.0
Li2PmGa,0.0
YbSbPd2,0.0
Be2VBi,0.0
MnBe2Ir,0.0
Fe3PH6PbSO4,0.0
TaZnCo2,0.0
Na2TlPb,0.0
Rb3HoO3,2.1571
CaMgHg2,0.0
YSnAu2,0.0
Ba2BiAu,0.6315
Li4FeN2,0.0
CaSiSnO5,3.513
CaCdAu2,0.0
CrB4,0.0
Zn(CrSe2)2,0.0
LiLuO3,0.0
LuTlO2,1.6755
Li2Mn3CoO8,0.0
WC,0.0
BaSn2,0.1234
ZrTc2W,0.0
AgTe3,0.0
Nd2SeO2,2.3139
MgSiP2,1.4581
Tb(CuSi)2,0.0
AcYbZn2,0.0
MgFe(GeO3)2,0.0
NaSe,0.0
AlVFeCo,0.0
ErBi2BrO4,1.5041
ZnCrF5,1.1701
BeCo2Pt,0.0
Ca(WN)2,0.0
YSn,0.0
Tm6WO2,2.8695
MnCdO3,0.0
LiTiO2,0.0
CaZnSi,0.0
Ta2C,0.0
Y2Al3Si2,0.0
KTbO3,0.0
ZnN,0.0
FeCo5,0.0
Li2WS4,1.3182
Ba4MnTc,0.0
NdZn2Cd,0.0
SrHf2Mo,0.0
SrLi2Be,0.0
KF2,1.3251
SiAs,0.9805
SrTaBe2,0.0
ErCdCu4,0.0
BaGaSiH,0.6201
NiSe2,0.0
ThO2,4.8234
Dy3CuSnS7,1.4762
Na2BeBi,0.0
CaHoMn2O6,0.0
Al2CdS4,2.5533
DyGeRu,0.0
Si2HN8,0.1288
CdFeO3,0.0
MgSbF5,4.2618
PbSO3,3.4767
NdMgPt,0.0
ScZnRh2,0.0
NaFeO2,0.0744
Li2ZrTeO6,2.8569
Cr2FeS4,0.0
TmInAg2,0.0
Li2Mn3NiO8,0.2801
YbHg,0.0
Nd3NbO7,2.7928
S(ClO)2,3.6863
CoAsBr,0.0
Mo3W(Se3S)2,0.5346
Ca4MgBe,0.0
DyB2,0.0
Hf2CuSb3,0.0
BaSrSb,0.0
Ba4SrRu,0.0
LaPt3,0.0
Sn3As4,0.3621
CuBO2,1.6885
TaNi3,0.0
K2Zn(SiO3)2,4.2579
Ho5Ga3,0.0
Ba3Ag2,0.0
Be2FeMo,0.0
CaIrO3,0.0
Li2FeO3,0.0
ErGeRu,0.0
Li2BPd3,0.0
NdMnAsO,0.0
MgSi2,0.0
AgNO2,1.2015
YHoAg2,0.0
ReCl4,0.184
K4Fe2O5,0.1254
NdOs2,0.0
KCeSe4,0.0
Ti2AlCr,0.0
Na2BHO3,4.1591
LiMg2Pd,0.0
Be5Fe,0.0
Te4Mo3Se2,0.3865
V6OF,0.0
ErTlO2,1.5079
InCoSi2,0.0
SrMnO3,0.0
BaBiSe4,0.0
CaBe2Sb,0.0
VSb,0.0
Zn3N,0.0
HfNCl,2.2124
BePSe2,0.0
Li2Ti3VO8,0.0
U2PN2,0.0
Dy2MgAl,0.0
Rb2SnI6,0.0
ZrBeIr,0.0
K2BeF4,7.4910000000000005
K7LiSi8,1.7271
RbDyS2,2.3219
Zr3AlN,0.0
Tb3Si2S8I,2.459
K2Ca(CO3)2,4.5549
NbSiRh,0.0
BeReNi4,0.0
DyRh,0.0
BaSbBr,0.0
Mg(SnO2)4,0.614
VMo2As,0.0
Be2InBi,0.0
TiCo2,0.0
LaS2,0.0
MnCO3,1.7365
PPbW,0.0
TiMn3O8,0.8567
CrB2,0.0
YB2C,0.0
SrCaO2,3.3384
Rb(BH)6,5.5106
Ba7(ClF)2,6.1314
DyInCo4,0.0
BeIr2Br,0.0
Rb2TbF6,0.0
K3CrO8,1.5819999999999999
NaLaTl2,0.0
CaTiF4,1.1342
PrP,0.0
Ca(CoS2)2,0.7884
CaPd5,0.0
Ba4HgSe,0.0
KLi4CrO5,0.1982
TiMn2O6,0.9361
BeTlAs,0.2476
Ba4MgBe,0.0
BaLiCd,0.0
TiAs2O7,2.6732
In2NiS4,0.0
CaAlSiH,0.5456
CaTlCl3,4.4209
VPd3,0.0
NaGa,0.0
RbBr,4.4097
Li2VO3,0.0
Nd3SiAgS7,1.7501
Be2ZnPb,0.0
LiCa2Ga,0.0
Li2MgCu2(Si2O)2,0.6086
SrBeMo4,0.0
Zn2TcAs,0.0
Cr(WO4)2,0.0
SmB2Ru3,0.0
Mg(NiS2)2,0.0
LuB2Os3,0.0
Y2HgAu,0.0
LaBeGa,0.0
Na3Sc2(BO3)3,3.678
NaAg3O2,0.7916
Ti3H2O7,2.8701
Ba4TeCl,0.0
Li2TlAu,0.0
Ba4GaSe,0.0
K2NbF7,4.5049
BaAlCuMoO5,0.0
NaSnN,1.1557
CaCd3O4,0.3525
ScCdCu2,0.0
BaNiP2,0.0
Ba3TbRu2O9,0.0
Lu2RuRh,0.0
ZrBe2Cl,0.0
RbSnI3,2.0644
HfBeSi,0.0
Ba4MgTl,0.0
BeCrIn2,0.0
TaNiB,0.0
PrAl4,0.0
BaSr2Mg(SiO4)2,5.2615
Y(MnSn)6,0.0
Sr2UNi,0.0
Yb3Ti3O4,0.0
Sr5Sb3,0.0
NbBi2Mo,0.0
Rb3Si,0.0
Na3Cd2IrO6,0.0
TiI3,0.0
Ca3(BO3)2,5.27
Te3W2S,0.1276
BeGaCu,0.0
Cr3Pt,0.0
Ti3Cu4,0.0
Pt3PbC,0.0
Sc2C,0.0
P2O5,0.0
Na2MnBe,0.0
Ta2Zn2SnO8,2.6931
SrBiB,0.0
TaTc2As,0.0
LiCuPO4F,0.1648
HoBiPd,0.0
LiY2Tc,0.0
NbNiB2,0.0
YAgPb,0.0
BeNiIr4,0.0
Hf2P2O9,4.9989
Si2TcOs,0.0
NaTl2Pd,0.0
Ta2BeGe,0.0
UCo2,0.0
Hf(SiNi)2,0.0
Lu5Si3,0.0
AcH3,0.9253
CrPO5,0.0587
KCu3S2,0.5629
BeNb2Mo,0.0
K3Ho,0.0
Hf4BePb,0.0
Lu2ZnAg,0.0
Be2CuBi,0.0
BaFePt2,0.0
ErB4,0.0
Tm(CoSi)2,0.0
CaGa3Ni2,0.0
TiBeRh2,0.0
K2P2Pd,0.9158
NbSiPt,0.0
Mg2NiSbO6,0.0
Li5Nb2V5O2,0.0
BaLiTe2,0.0
ErTe2,0.0
LuRh2Pb,0.0
Ba3NbGa3(SiO2)2,3.3773
Th2Ge,0.0
Li7NbO6,3.5674
Mo3(SeS2)2,0.8312
CeGeAu,0.0
Hg2AsSe,0.0
Ba4SnBr,0.0
Ca(AgO2)2,0.0
BaTiSi2,0.0
Li2Si3NiO8,0.4221
HfBeV,0.0
B6As,2.7386
Hf2Al,0.0
SrAu2,0.0
CaHfO3,3.784
MgBeRh,0.0
Hf2Ag3F4,0.2337
Ti3SnH,0.0
NaYbF4,0.1821
Na3Au,0.0
SrAlGa,0.0
HfGeO4,4.1708
Hf3Zn3N,0.0
Ba4InSn,0.0
Er2O3,4.2054
CuSbPd2,0.2675
LiCo2(C2O)2,0.0388
HoSnRh2,0.0
In3AsSe3,0.0
SrP3,0.4018
DyB2Ru,0.0
SrZnF4,5.311
ScGaPd2,0.0
Ba2AlCr3O7,0.0
Cu3SbSe3,0.6139
AlSiRu2,0.0
K3ZnH5,3.8627
BaS3,1.0206
Al3Tc,0.0
Be2CrPb,0.0
TeAsRh,0.0
BeBi2Cl,0.0
Sm3Er,0.0
Li4Fe3CuO8,0.0
HfSiRu2,0.0
BaNa2Cd,0.0
PdS2,0.0
Pd(PbBr3)2,1.1377
Ta4BeTe,0.0
Sb4Cl2O5,2.7486
Na2BeIr,0.0
ZrSiPd,0.7725
MnBe2Hg,0.0
Li3Y3ZrO8,4.3089
ErTaRu2,0.0
RbSrSiHO4,4.2864
BaY2F8,6.3486
Mg2FeWO6,0.0
Dy2MgTl,0.0
MnRh2Pb,0.0
Na6BeO4,2.2880000000000003
LiMg2Be,0.0
TiGaRu2,0.0
Be2IrPd,0.0
Be2SnBr,0.0
Nd2CdS4,1.6922
LiC6,0.0
Be2CoBr,0.0
BeTlBi,0.0
Zr2AlC,0.0
Y2HgO4,1.3285
HfScBe2,0.0
Ba(Mo3S4)2,0.0
PrZn,0.0
Ta2Te4O,0.8451
MgBeW2,0.0
YbPrRh2,0.0
K2Mn(Nb3Cl4)2,1.0585
BaZnF4,4.7855
BeNbCu,0.0
LiNbNiO4,0.5277
MnV2Cr,0.0
GaI3,1.9711
CeMg3,0.0
CrInNi2,0.0
CdSbAu,0.0
PrFeSi2,0.0
Al3Ni5,0.0
CaIn2Au,0.0
Li5MnO3F,1.5971
Ag2PdCl4,0.9419
PrFeSi,0.0
Sr5As3H,0.7335
Na3Nd,0.0
BaHgPb,0.0
Ag3Ge,0.0
ScBe2Re,0.0
Ca6MnN5,0.8205
CoF3,0.0
BaNa2Mg,0.0
K2BeRu,0.0
Ge2Os,0.0
SrBeBr2,0.9124
ThNF,2.5537
Cd(HO)2,1.2316
Sr(PrSe2)2,1.8039
BeGe4Pt,0.0
U(GaFe)6,0.0
V4NiS8,0.0
BaNaLi,0.0
Mn2Al2O7,0.6279
TbU3,0.0
Mn(BW)2,0.0
VBiO4,2.1109999999999998
Lu(BC)2,0.0
Y2MgCd,0.0
SmDyMg2,0.0
Sr(NdSe2)2,1.8063
Sr(As2Rh3)2,0.0
Mg3Re,0.0
SrMgSn,0.0
Co2As,0.0
SiH4,6.1443
Er2Be2GeO7,4.5871
Li3Mn3OF7,1.4635
BaTa2Bi2O9,2.1313
SrNi2(PH2)2,1.2835
Ce3Sn,0.0
K3Cu3As2,1.3626
Al2FeS4,0.0
ScBiPd2,0.0
Hf6Al6Pd7,0.0
USbRh,0.0
Fe2PO5,0.0
CaBeHg2,0.0
FeSnF6,0.0
InGe3,0.0
KCa(PO3)3,5.3165
YNiSn,0.0
BaLi2Mg(PO4)2,6.2431
ThGa2,0.0
Li4MnO3F,0.5835
Ba4TiCo,0.0
H2OsN5Cl3O,2.2975
Li5Sn2,0.0
BeCuPt,0.0
LiOs2W,0.0
CuNiSb2,0.0
BeGeRh2,0.0
ThGeO4,4.0126
MgCr2O5,0.0
Sr(BiPd)2,0.0
CaHf2Be,0.0
NaGaHg2,0.0
LiAuC2,1.5611
DyPd2,0.0
Ba5Al5Pb,0.0
Mn2BeCd,0.0
TlPd3O4,1.1692
NdZnSbO,0.0
Be2SiTc,0.0
CrBiO3,0.7651
Cu3TeS3Cl,0.8482
Sr2Sb,0.0
KNaO3,0.0
Be2MoPb2,0.0
Ba4ZrSi,0.0
NaO2,0.0
Tl2Au,0.0
Ba4ZrBi,0.0
EuBiAu,0.0
Bi2TeI,0.0
Cu3Pd,0.0
Na2SnO3,2.4748
LiHF2,8.4225
Te2Mo2W(SeS)2,0.1157
Na2B2Se7,1.486
HfN,0.0
Sm2TeO2,1.5701
SmGeRu,0.0
NdLuSe3,0.5545
YSi2,0.0
Mo5As4,0.0
Zr2Ga3,0.0
Zr(InBr3)2,2.239
Mg2Al2Se5,1.3067
Th2P2O9,5.3611
Ca(MoO2)2,0.0
Sr2BeTc2,0.0
Si2AsP,0.0
KBe2Hg,0.0
TaBe2In,0.0
Be2PSe,0.0
Tm2HgOs,0.0
ZrBeCd,0.0
MgBiPO6,0.0
As3W2,0.0
PuOF,0.0
CeZn3Cu2,0.0
Ba4TaHg,0.0
Nd2O3,3.8411
Ba4TcW,0.0
BeVPd4,0.0
BaHg2(ClO)2,1.6467
TiPRu,0.0
Hf9AsW4,0.0
YbCrO4,2.1025
Hf2IrRu,0.0
LiVFeO4,0.0
HfAu,0.0
SrCd,0.0
CaAlAu,0.0
Mg2BePt,0.0
Si2MoO6,0.0
Rb3AsSe4,1.1706
MgSiRh2,0.0
W2C,0.0
MgAs,0.0
Ni(BO2)2,0.8711
Sr2IrO4,0.0
NdTlTe2,0.6647
Ho(SiOs)2,0.0
ThSe,0.0
BaLiNi2,0.0
SrHfN2,0.3624
In3Ni2,0.0
BePtSe2,0.0
Te6MoW3Se2,0.3452
Li2Mn2NiO6,0.7103
NaCdPd2,0.0
LiFeSnO4,0.0
Na3Sn,0.0
ScCu3,0.0
ErSe,0.0
UAs,0.0
Re3Pt,0.0
SrHg2Bi,0.0
Tb5Ge3,0.0
TbFeSi,0.0
Sc6Si7Ni6,0.0
LiBeIr4,0.0
Sc2HgOs,0.0
RbBaO3,0.0
Li3VCr(PO)4,0.191
Lu2PdRu,0.0
SbP(OF3)2,4.3938
K4I2O,1.3857
SmAsS,0.1113
BeTlRu,0.0
Pd2N,0.0
Be2PdRu,0.0
Li2SmIn,0.0
Na2Cd(SO4)2,4.1646
KAs2F7,4.9328
Dy(FeB)2,0.0
NiPbO3,0.0
BaLaMo2,0.0
Tm2CuPd,0.0
CrO2,0.0
RbLiO3,0.0
BeGeP2,0.8728
BeGa4Rh,0.0
Mn(CoO2)4,0.0
HfBiRh,0.0
ScBeV,0.0
Sr2YTlCr2O7,0.0
Y2MgRu,0.0
AgHgSI,1.2332
BeSi2Os,0.0
HoIr,0.0
AgRhO2,0.6114
HfCo,0.0
DyO3,0.0
Pd(SeCl3)2,1.6285
K4BeAs2,1.0002
LiSi3,0.0
NdN,0.0
MnBe2Cl,0.0
SrBeCl,0.0
Hg(BiS2)2,1.0418
BeV2Si,0.0
UFe2,0.0
BeSnPb,0.0
Be2SbPd,0.0
Si3CCl8,4.4638
TiTc2Mo,0.0
KNa2BN2,2.2096
SrAgP,0.1843
PmInPd2,0.0
CaVF5,0.0
BaZn(NiO2)4,0.0
CaBeCd2,0.0
Rb2FeI4,0.0
Co(GeO3)2,0.0
Th6CoBr5,0.5768
Pm2ZnPb,0.0
PrNi2,0.0
YbIn5Ir,0.0
SrBeMo2,0.0
Ca(BH)2,0.052000000000000005
TbIn3,0.0
BaCaTi4,0.0
Na3NiO2,0.0
LuAg2,0.0
LiSbAu2,0.0
FeBr3,0.0
LaSbPd,0.0
Li2SnGe,0.0
FePd3,0.0
TlGaTe2,0.5131
YbTlPd2,0.0
TiC,0.0
Li2NbCr3O8,0.0
Na2CdHg,0.0
BaYVCuO5,0.0
Li2TlBi,0.383
MgAuO2,0.0
GaCu2As,0.0
Be2GaPd,0.0
ZrBeCr,0.0
Er5(CoTe)2,0.0
Be2CoRh,0.0
Li2HgAu,0.0
Er(SiRu)2,0.0
Er(FeGe)2,0.0
Li2InIr,0.0
TiZn2,0.0
Rb2ZnCl4,4.5492
FeRh,0.0
LiYb2Rh,0.0
TlSbF6,3.9239
CaBiAu,0.0
IrRu,0.0
Tm2CuRu,0.0
Re3Pb,0.0
MnPt3,0.0
Li3Mn5Cr2O2,0.0
Ba4FeCo,0.0
Cu(BO2)2,0.0
ZrBeBi,0.0
K2Zr(BO3)2,3.5751
Ca2TaBe,0.0
TlPd3,0.0
BaHf2Ni,0.0
Cr(PO3)2,0.4665
IrCl3,1.7931
YMnAs,0.0
Tm2CoCu,0.0
Li2MgGa,0.0
Mn2OF3,0.0
BeOsW2,0.0
Tl2Ge2O7,0.0
SrIn2Pt,0.0
KNaZnO2,2.0818
Sc2AgOs,0.0
Co3(CSe)2,0.0
BaCd2Cl,0.0
YbNiC2,0.0
Sr2IN,1.9995
Tb4C5,0.0
FeO2,0.0
Be2TlPb,0.0
NpSi,0.0
BaLiSi,0.0
MgIn3,0.0
KAl(SO4)2,6.056
BaHfN2,1.2982
MgBe2Ge,0.0
BaCd,0.0
Ti2Co2P7,0.0
Cu2SO4,1.5457
LiAg2Sb,0.5206
HgPd2Au,0.0
UP3,0.0
Nd(CoAs)2,0.0
TmLuPd2,0.0
PmRh3,0.0
ZrB2,0.0
PrC2,0.0
BaIrBr,0.1505
LuSnAu,0.0
NaSr(PO3)3,5.7412
Lu8Te,0.0
Na3BN2,1.9368
Rb2Se3,0.7124
BeFeSe,0.0
K3AlTe3,2.2188
Li2HgAs,0.0
Nd2Sn2O7,2.8688
BeB2,0.0
Mn(PH4)2,2.4937
K2SbAu,1.051
Y3Tm,0.0
YbP,0.0
CF4,9.6434
Tm2OsPd,0.0
KNaO,2.6492
Ca(VS2)4,0.0
Ca(Ni2O3)2,0.0
YbMgAu,0.0
Na3LiMnBPO7,1.8563
NaBeCo4,0.0
Ba4BeRh,0.0
LuHg,0.0
Ni3Au,0.0
Ca3PbN,0.0
LiO2,0.0
Sm(FeO2)2,0.0
Yb(MnSb)2,0.0
TcXeO4F5,2.1925
LiAg2Pb,0.0
Li(CO)2,2.3344
Li3Si2(NiO4)2,0.0
Ba4ScV,0.0
Te5Mo4S3,0.7075
ZrBe2Si,0.0
CaGaGeH,0.5678
Mg2As,0.0
Ba4MnHg,0.0
ThSe,0.0
H4CN5Cl,3.3187
KC2IN2,4.2108
Dy3InN,0.0
Th(SiTc)2,0.0
Th(FeSi)2,0.0
Pr3SiAgS7,1.7491
ZnGeO3,2.3732
BeIn4Pb,0.0
V2ReTc,0.0
Li2Fe3CuO8,0.0
K2AgI3,2.6468
AlCoF5,0.1908
