pretty_comp,p_Seebeck
Sc2Co,16.67396167
Cr3HO8,74.24680267
K2MoCl6,11.401282
SmAs2Au,19.55276
SiAs3,0.482049547
Rb2Li2SiO4,407.8602367
Pm2IrPd,-8.5778457
DyInCo4,22.491688
Er2NiIr,-5.08502
MnSbS2Br,33.21420167
YSb,11.455325
Y2Fe2Si2C,-3.898984833
BaYFeCuO5,49.74181193
Pr3NbO7,288.66672
NiSeO4,285.5735533
Li4Cr5,29.76971613
SrAgAs,107.6122683
Co2CuS4,27.63774067
Li2CrCl4,253.5220667
VNCl4,313.5194867
BaH5BrO3,435.1483433
Ca2SnN2,324.9203933
SnPSe3,336.5159467
Sm2Te4O,321.5678167
Ca(CoGe)2,-3.643746967
ZrCd2H2(O3F4)2,380.72916
Sr3TeO6,389.4460633
Sm2Zr2O7,380.05554
LuNiGe,5.824164057000001
YbHg,-1.7706961
NbNi3,7.354108099999999
HoAu3,5.6806884
Tl2O,305.0627833000001
Bi2Pd3S2,-0.016642301
Li2PtF6,488.8931433
RbPS3,286.40571
NaCN,367.6382367
KNaS,379.4302667
LiTmHg2,5.2765227
HoAgGe,-1.335945467
Fe(NiSe2)2,-7.1172607
NdTeF,210.7564
Ru(CO)4,321.3635867
RbSmS2,291.9446267
YSnPd2,11.270385
Ba2SiTe4,204.7555033
Yb(NdS2)2,225.7127767
ErTa3,-6.0441835999999975
Ba(CO)4,379.97044
PmRuO3,42.138128
PrRh,-5.041261833
DyMg2,-0.748507233
Tl3Ge,12.682915
Li2MgPb,4.1041131
ScInCu2,5.730087567000001
ZrO2,317.54914
Nd(GePd)2,-9.7220594
YIO,281.5938767
LiTmIn2,-7.0224022
Sb2Rh,41.70969533
NdCo2,-6.034712833
Cu2HgGeS4,212.1877867
Al5W,-3.284058623
Ta2Co,-3.061002267
RbAsF6,552.7945567
LuSiIr,-5.934218333
Er2ZnIn,-2.5535178
ThRu,5.450799332999999
CaSbAu,59.81938267
Na2BHO3,386.29205
Sr3BPO3,339.8951133
NaBH4,299.6148667
NbSeCl3,271.9401267
CuClO2,442.7509967
PtS2,328.3449767
CeVO3,46.174068
Np(CrSi)2,14.573687
ScPd3,11.17886
Hf6Co6Ge7,12.103939
TaAsO4,416.43638
GaPt,27.717876
Na2AgAs,294.5112467
Nb3B2,9.798262832999999
ErN,-5.0023279999999986
Zr2SN2,130.82164
TiAgSe2,2.975039
LiZnAs,232.82432000000003
Li4NbO4,7.118525032999999
K2TaCuSe4,303.4027
NdLuSe3,183.1120033
MnAl,-7.625455199999997
Cr3Ru,-4.7453296
CaBiCO4F,351.3111
TiGePd,-0.669075767
BPbO3,7.822989999999999
Mo2O5,412.1805467
Tm2Al3Si2,9.039716732999999
CaMgSi,86.308021
Cr4Cu3O2,3.208824567
TbAl2Ni,4.305513803
K2As2Pd,281.90313
TmAs3,-1.149040767
YTiGe,-9.342216667
Nb3Te4,34.483764
Ru3W,14.87341177
Ba2SmNbO6,420.51144000000005
P4Ru,328.5755567
TmGa2,8.637168967000001
ScHO2,397.5452133
TbCdRh2,-1.290231567
TmBr3,296.8403
Sm3InS6,283.6005433
SiSe2,41.81677567
ZrMoP,9.67908864
CaMnGe,-6.201014623
HoFeSi,-5.1112954
Na2TlBi,265.61023
KNa2BN2,429.7040433
CuAgTe2,14.22511633
CuBSe2,270.2707567
LiV3Zn2O8,24.346382
Zn(IO3)2,387.5631367
Th3Br,15.21611467
Na3BS3,378.6292833
LiCaAs,479.85966
NaLiO3,-2.5242603
Zr3Tl2OF2,341.1510567
CdCuSb,19.803631
ZrCu5,11.163152
Pm2Mg,5.220375633
TbYbPt2,-9.4788167
NiI2,9.696033667
CaTb2O4,378.68745
NbF3,15.066326
K2Li4Pb3O4,466.07232
K3ClO,438.89445
NdOF,410.9761233
TmTl,3.9723934
CePRuO,20.95785623
CrCo2As,6.6292516
SN,18.60205667
SbS2NF6,403.35369
K4IrO4,16.57849
TiNbTc2,31.720893
TiZnF6,506.85403
CdSnP2,243.2179867
Hf(Te2Cl3)2,367.4185633
SbP(OF3)2,368.3495367
YHoAg2,7.6293104
BaTe3,360.92939
TbAg3,4.9503212
Li3Ti2V2O8,-3.0433687330000003
Yb2CdPd2,-5.158423993
AlAgS2,399.52558
Sr3BiP,149.21628
Rb2NbCuSe4,332.45665
ErTiGe,-1.895614333
TlClO3,448.37137
TmAg,10.210451
LiVF4,21.672664
SmAgO2,428.4662567
Co2NiSe4,-4.360731933
ScH2,0.54423353
Fe2As,4.487302667
Sr3SnO,90.11466
Tm2Ni2P7,4.119593
LiCr(CoO3)2,15.37979122
AlCuS2,338.48586
AsSeBr,4.0876288
ErSnPt2,13.3823366
YNbO4,360.4458867
Li5AlO4,490.9224967
Na3NiO2,37.234637
SmBRh3,31.002555
HoVB4,6.5398566670000005
MnAlPd2,1.704507333
AgB(CN)4,503.09933
TiV4CoO2,24.55494067
NaHgPO4,463.1410067
Si3NiP4,286.2506033
BaHg2,11.07976327
Ca(CoO2)4,73.30426
YbPrSe3,9.331211667
Sn2Pt,-3.574203067
CeAs,47.256761
Co3(OF2)2,53.76739533
Li2CuF4,373.7698633
PdI2,315.01955
PmSbAu2,27.446294
B2Ru,-3.3091329330000003
Fe2P2O7,-7.0584553
P2WO7,24.72800633
BaLiH3,176.08723999999995
LiGaCl4,411.4786133
NbCo3,-6.760318400000001
Ce3Al,37.09402100000001
KVF3,42.105352
ScBr2,12.93400873
Li4MnW3O2,289.1476
ReCl4,9.488643233
LiC6,-8.513550500000001
Li3Ti2Mn3,312.0974067
AgP2,158.5974867
Ca(AlCl4)2,361.4692933
NdMgCd2,-5.0073369
BaNi2(AsO4)2,398.3052733
TbFeSi,-4.999070913
V2Zn3O7,59.993001
CuS4BrN4,341.76002
Mn3AlC,4.466893700000001
CrGeTe3,289.71499
PrGeBO5,348.39059
U(SiAu)2,-4.574521733
SrGaSiH,186.2241067
LaGaAu2,-3.9689037
Sr3WO6,437.8769267
TbTl,-1.6626724
Sr(ZnP)2,200.2341467
PrSn3,5.9017442
HoGe,-7.186344667
KLaO2,486.71705
CdNiP,-4.2493807
SnPbO3,419.49157
LuAgPb,11.48262023
SmSe,-9.5784006
ZrH3,-4.9628246
RbBS2,281.98848
TiO2,462.67834000000005
SrLi4N2,437.5197467
NbFeSb,354.55652000000015
Li2MgGe,7.1075195
Na4CO4,505.0280933
Zn2CrWO6,49.901177
Yb(MnSb)2,-9.914229133
Ca(TiS2)4,-2.653646767
ZnBSe2,6.6487817
MnZnSiO5,333.2777966999999
Ti5Ga4,-2.667315667
NiB,-1.307383103
Dy3GaC,11.416003
Yb3SnC,2.7653984
MgTa,1.3547788
BaSn3Pt,-8.448841499999999
ScBiO3,420.29302
CeCr2Si2C,12.21433547
HgPSe3,299.34247
Zn(PO3)2,460.39764
Sr(NO3)2,452.9389
Cu(RhS2)2,55.682051
Co6O5F7,-6.463026433
LuAgSn,4.163484
K2AlF5,437.4910033
YTlPd,8.189741332999999
K2SrCdSb2,227.7296867
Y2W2O9,354.9428433
Na3CuO3,472.2065533
Li4UO5,479.54178330000013
K2Pd3S4,407.1700933
Ba(MgSb)2,226.32378
BaCaYb2,7.1827924
KFeS2,21.20204167
CaAcIn2,-9.634601733
Sb2O5,293.3898733
Ba(CuS)2,388.2643233
Dy3Y,11.763513
Rb2MnCl6,2.249436067
Pr2In,1.7266900930000002
KSO4,477.3645767
TlHCO2,242.2452767
GaFeRh2,4.9218114
Th(CoGe)2,-9.942436633
MnCu2Sn,6.8100617670000005
PrPb3,13.547907999999998
RbSmTe2,206.25723
Dy2Hf2O7,380.72379
Yb2AlSi2,-1.314438027
ErAl7Au3,18.99998067
Li3In2,6.070692833
CeAl,14.288292000000002
YPaTc2,-6.0316641
ScZn2Pt,9.6190793
K2Al2B2O7,486.3569967
HoInNi,16.39683133
BaC2(SN)2,441.4180567
NaHCO3,398.80579
LiMoO2,1.048611833
Nd2Si3Rh,12.5150877
Li6Zr2O7,388.37815
Np3Al,11.409788
Na2MnAsCO7,105.59026
CaBiF6,10.00197
SmDyRu2,-3.8014816
Mn3Al9Si,9.769705667
NdMg3,-2.897715967
NaF3,12.90057137
ScAu3,-5.937359267000001
UO3,445.5670667
Sr4RhO6,38.171072
RbNdTe4,103.2625317
VNi2,-0.621293863
SnI2,197.9735133
InSn2I5,333.9773233
KTlCl4,442.3698633
BW2,-3.568407567
Li4ZrGe2,-1.924768333
Ca(ZnSb)2,28.305844
SmSn3,5.4630508
NaP,214.4850167
KCu3S2,249.5554167
NaS2,397.1922067
Nb3Ir,24.459609
Rb2NiO2,322.6533367
K2Cd3S4,330.9100533
LaSb,1.948911333
TbC2,-7.485906799999999
Li5FeO3F,47.184821
TaSbO4,307.4691433000001
MoSe2,200.6901133
LiPm2Ir,2.6334183
TaHgS2,-7.916945200000002
HoSb3,-5.2972777330000005
YB6,5.8333623
Lu2RuPt,-4.7194434
YPd3,-0.099542504
XeF4,323.9387700000001
KLu,-3.7734712
ErBi,-8.461390667
SrBr3,31.51694220000001
Na2CN2,454.5531233
FeSiRu2,6.6913247999999985
PmInAg2,-2.1714647
PaBi3,13.99475753
BaAgO2,7.0129088
K3PS4,287.4238933000001
LiZrRh2,-0.41238752
BaNaB9O5,420.3762367
K2NdPCO7,405.7163967
Cd(RhO2)2,472.87662
KGa3,241.9931267
NiH2SO5,378.48031
TiAlPd2,11.28903
NpSeO,-3.5411519
Pr2Re2Si2C,-1.665006033
Ca2HN,464.26637
Yb5Ge3,18.76538
Yb3In,-3.944437
Ba2HfO4,391.3960967
ScTl2W,-3.2927766000000003
UVC2,15.549162099999998
Ti(PS3)2,325.2563233
Ho5(ReO)2,1.5215539669999998
Yb(SmS2)2,361.9100733
Th2N3,38.51463433
TbH2,-1.693662967
ZrNiP,2.466640567
Mg2Mn3O8,347.69741
KAs4BrO6,304.9315567
KSmSe2,250.11661
SnCl,-3.1726649
TbNi,-2.86770106
FeNiO3,-1.9503214
Ce(BRu)2,31.92220467
RbMgBO3,403.9615
LuH2,-1.737895133
ZrCoBi,430.79082
TmBiPd2,-3.1173103
ZnO,467.7322
BaRuO3,1.9850977
Li3PO4,431.8773167
YRh,6.973376400000001
TbAg2,3.4249114
Si3CCl8,390.3691367
Yb4Br6O,397.3525467
LiPm2Ga,34.132544
Ni2Mo3N,22.279104
LiCd2Pt,-5.2083860999999985
Ho3CuGeS7,257.78824330000003
As2Cl3OF5,443.8158367
BaSr3O4,421.09265
NdMgTl2,-1.9466993
SiBi2O5,280.9750867
LiV2F6,4.040821333
K2H4Pt,475.1947733
SrCuSb,84.75075667
Tl2SiF6,373.68512
PdAu3,-4.5261053
Al6Cd4SO2,527.73897
TmSi2,-8.548234433
YbDy3,-1.8184852
Ti2InC,4.529173333
Zn2CuSbO6,5.245354633
CrSbSe3,234.5912667
BaSiO9,1.0013379999999998
Pm2GePd,21.979612
Sr(AsRu)2,1.5786926
TbSb2,6.8053777
Sr2YTlNi2O7,6.510353332999999
LuP5,170.97988999999995
Y2Sn2O7,365.10573
ErGeRu,18.40775683
LuTc2W,40.548612
CaCN2,283.7186733
ZnPd5Se,39.315768
ErAs,8.9474163
SbF3,312.3417333
NaMnSb,-3.0483042
CoSnRh2,-7.09860389
DySb2,9.648363632999999
NdPb3,13.669989
RbTmO2,454.5056
ZrSnPd2,2.3098472
Ba(MgP)2,276.7899767
RbNdSe2,260.2690433
KB6,9.0255485
VSi2,17.41323767
Bi7(S3Cl)3,351.4274733
Rb2LiVO4,398.2928133
NaNdTl2,-3.2018881
Co3SnC,-5.4474829000000025
LiMg2Rh,-8.5486715
YbP5,14.0879
Sr2Mg(BO3)2,343.1885633
LuBi3,3.7660986
Ho(AlC)3,110.64242
BaYb2NiO5,7.046882533
TlAsS2,326.90892
InBr,180.2028133
Y2PdRu,34.713625
NaZr2CuF,54.88284567
U(FeSi)2,8.431809333
K3Mn2F7,324.91139
Ac2ZnIr,7.0359472000000025
Te4O9,384.1129567
Rb2NaBiCl6,368.39631
Te3SeO8,332.9627767
Re2SCl2,332.3269133
LiFe2F5,20.81382367
MgTiPO5,113.0166233
Te2W3S4,38.640536
FeBiSbS4,12.972705
Sm3S3N,267.16816
HoTlPd,2.591419667
Ta4O,-1.8030835
KTeHOF4,438.77424
NaSbO2,300.5775333
LiSmAlF6,6.824230332999999
Sc2AlIr,41.66491
TiCuSn,11.5580159
Ce(Mo3S4)2,260.6787767
MnAgO2,1.259527633
TbGa5Co,0.222012067
P3Ir,51.713794
NaLi2AsO4,469.9301467
LiMn2Fe3O8,14.996324599999998
SmGeO3,-8.2370987
Pr(PdO2)2,19.15796343
HgTe,199.24008
Li3Ni2(C2O)2,54.19745667
Zn2PHO5,379.55065
NaCu3,-7.478546333
K4HgAs2,385.2153733
Nb2VSe4,3.073030867
LiTm2Ir,8.9004116
YbPmPt2,-8.1205859
Rb2Hf2O5,297.63916
Nb3CrSe6,11.45587
Li2MnF6,411.6872333
Ca(CdP)2,226.23564
LiSbAu,7.582482832999999
RbBa4Sb3O,256.9635967
YbTiO3,405.43884
Mg4Ta2O9,401.3530433
PrNd3,0.110875733
BN,43.18461467
Pr2CuO4,34.83316205
Si2Ni,-7.6596311
LiCaF3,534.7127
Li2TlSn,4.8318407
HoLuRh2,-1.4399639
NaYb3,26.565902
SmTlAu2,-6.6294365000000015
Li2Fe3CuO8,38.10886867
MnZnRh2,29.708661
Zr(I2O)2,442.67223330000013
PrCrO3,20.165575
LiPrO2,319.1033700000001
Nb6C5,-3.736855893
CS2,386.66895330000006
Yb(FeGe)2,-3.2625216530000003
SrMgSn,29.442415000000004
Rb3AuO,91.713466
CdInPd2,-5.541746
Ba2Ti2TlO7,24.04092233
DyVO4,413.4488733
BaMg(CO3)2,302.98654
Li2Fe2OF6,170.97814
Li2CoCl4,44.880095
Yb4Sb3,-8.560671733
DyLuMg2,-7.068825099999999
Be2Zn,3.568510767
AlFe2Si,18.745
CaCr2O4,2.4544714
Li7Cr2O8,20.8538923
VCl3O,373.0457233
UGe2,9.07808334
MnInPd2,-2.436978767
ScIr,5.1055145999999985
Sr2CuF6,-7.119377799999999
Li2TiCuO4,153.41989669999995
HoZn2,6.5414486
CeDyZn2,29.306790000000003
HoSiIr,-7.837148299999999
AlFeF5,39.61783867
CrCl3,13.482114800000002
Tl(TeMo)3,17.79366
SrCN2,323.7479133
Lu2PdRu,9.6130833
Ca2SnHg,100.77385
KAuO2,386.26898
Sm2InHg,-9.0217363
TbMn2,6.943027732999999
AlB2Pb,-2.2865026000000004
Li4ZrO4,328.66446
Tb2Nb2O7,15.626635
PrGaCo2,-9.929301067
Sr(ZnSb)2,42.8475808
YPt3,21.69868
SbPdSe,18.320689
BaMnV2(AgO4)2,378.8041067
NdCuSb2,-4.2617080000000005
Mg2Al2Se5,282.2281667
KSnSO4F,248.19155330000004
K5Au(IO)2,426.8916967
YbS2,5.933422133
Ca2SbAu,165.28734
NaMnSe2,2.6928842
ThZn4,0.60438175
BaBi2O5,30.927059000000003
KCu2P2H3(O4F)2,58.56821667
Li3Mn3CoO8,3.854716
Ce(NiGe)2,25.504979
KInO2,513.5862467000002
Si2NiSe4,1.971769667
Zr3Ag,-3.4983756
LuAu,4.421297900000001
HfPt,1.7110227999999998
Ca(MgAs)2,201.1839067
TlGaSe2,233.7678267
K2SiF6,493.66983
MoSeCl7O,284.0999433
Li4Cu(PO4)2,320.2900233
CrPbO3,29.746386
BeFe2Si,4.398439700000001
NpGa5Ni,-3.4003675
Yb2CdIn,-2.6091115
RbHoO2,461.2180667
ErIn,-7.0058991
V2OF5,19.36752163
Sr2BrN,517.0998567
Ga7Ni3,-8.745079867000001
Zr2CuOs,-2.1766001
K2HgO2,400.32052
PrW3,0.13409029
Nb3GeS6,33.56804333
Nd2SnS5,45.16254167
HfSb3,10.94586717
Ba4PdO6,242.4372933
LaC,11.83441527
InGaO3,451.0860267
V5Sb4,13.84651527
ErAsPd,46.97124
Zn4B6SeO2,450.0856567
Cu2SnHgSe4,31.20519633
ScAgSe2,209.9719267
Ba2Ca(BO3)2,369.5938633
Sm(SiAu)2,9.6448805
NaPr2IrO6,31.35880333
Na2GeS3,294.63958
Sn2PClO4,208.6933067
KMgP,321.7031667
Co(HO)2,9.351456287000001
Ba2Cd,13.77336667
ScSnPt2,-3.605075100000001
K2Ti(SiO3)3,375.88851
CaThRh2,1.8359852
NbNO,308.5360867
SiP2O7,321.28633
MgNiH2,-5.913821133
ZnGaO3,53.515749
TiSiRu2,69.242994
KAgO,318.91139
Ba2YCo3O8,18.375512
LiVRh2,-9.412321567000001
Ba2TbReO6,19.467363
Li2AcTl,-9.3155031
PmGaAu2,0.7395727
Ga3Pd7,-3.5733040000000003
Nd3I,-6.964211967000001
InCl,165.1001
NpCdPt2,6.9171352
Ba2TmReO6,20.307446
CdCN2,379.4546567
UInAu2,-0.540190753
TlSbTe2,170.46133999999995
KAuSe5,347.57284
LiIn2Ir,-2.063966133
RbAgO,-8.913565
LiTiFeO4,9.820057333
KNbSe2,192.2917767
ErMnO3,13.606809
Ba2TmNbO6,412.9775567
LiCuS,249.6046333
NbSnRu,11.470378
Mn2Co3Ge,4.8294066330000005
ScRu,9.0993698
Nb2CrSe4,8.7462415
HfO2,373.0784067
LiScTl2,1.0235837
Ta5As4,-5.257706333
ZnGeN2,319.2983
Sc(Fe2P)2,3.4075010000000003
Ba(CdP)2,216.7235767
AcCdAg2,1.2210557
Na3OsO5,-8.6252322
Ba2H6Ru,478.92494000000005
KLi3PbO4,439.1436
Mn3Ga,49.467006
Ag2Cl3,60.92399200000001
ScGaPt2,1.8410334
TlI,328.61300000000006
HoTa3,-5.9353418
MnV,9.033275
Co3NiO8,15.6941853
ZnCrSiO5,25.95692637
ErZnAsO,274.39262
V4P2O3,0.487675867
HfPaTc2,17.85267
YbFe2,-5.7505792
Ba2CuF6,384.3839167
BiMoRh,3.9953803
HoO3,70.22411667
PrAs,-7.790455532999999
SmMg3,-4.914829733
LiBC,391.6350467
CaLa2SnO6,316.2293067
Cr2NiSe4,6.888475803
TbAl2,8.988270632999999
RbAlF4,458.4681233
MnSi,11.158672
ZrC,424.98376
Li2Mn2CuO6,39.89640833
YSi2Ru3,-5.401574932999999
SmAg2Hg,12.491139
HoCd3,8.666829199999999
LuCuSe2,255.35346
RbSr2Nb3,444.81683
NaSr3TaO6,408.18743
Ca2PbO4,380.5285867
BH6CN3F4,440.4527133
LiMg2Hg,4.3941779
KAuF6,413.08292
Tm2TlCd,-0.46145571
KFeTc2,22.010449
AgTeO3,391.3719333
KSbF4,306.70178
DyN,203.90989
K3Pr,13.0145427
KSrVO4,377.7908067
TmAgTe2,224.9020867
Ti2Ag,-1.1532774
Np(SiIr)2,-1.307614267
TiPtPb,27.627169
Lu(Al2Fe)4,-0.394726533
MgNiSb,7.070023867000001
YbNi5,-7.681286233
YbScRh2,-7.040674
Dy(CuSi)2,15.56775067
LaMgAg2,-3.3264665
NpAl3,33.05471167
LiCaNiF6,3.831089667
Cr2SiO4,323.1131867
Rb2NaHoF6,493.53319000000016
MgBiF6,64.40682199999999
Er2TeO2,210.4478767
KRb2YF6,522.5155767
Na3SbO4,487.97151
RbLiS,361.3325
LiMg2,4.381389133
CaSmHg2,-5.214396400000001
Na2FeAsCO7,378.0558433
NiPd3,18.31854895
Li3Mn3OF7,391.48757
ErB2,-6.394895367
DyInPt,16.493689
V3S4,13.13759923
Hf2Cd,-2.345124667
BaH2,285.78577
Ba2N,-4.992920463
KCaCl3,373.16611
SrAgP,109.8693433
Sm(BOs)2,-6.346063
ThIr,-6.0011193
SmHoIn2,-6.609174799999999
CeBiPt,-3.6618691
TbCdAu2,-0.059124353
Pm2ZnSi,-6.917384700000001
Rb2TeO3,417.5106033
YNiBi,166.06923
ReSn3,6.1814655
Sr2ZnCu2(SO)2,294.6679833
NaPt2,6.2106143
NdSmIr2,11.198224
Rb2SeO4,427.8870167
Yb(CuSi)2,1.223120337
RbNO3,455.35927
KPH2SO3,464.3810733
CaSiO3,379.54381
ZnH8C2(SN3)2,308.2069767
Na2MgSn,67.03733000000001
SnBr2,230.21541
NaCO2,493.2529
FeBiO3,35.57625997
Rb2NaInCl6,384.75613
Na2TlSb,395.49395
Zr2CoP,-2.489830667
SrCuBi,66.76550033
Er3(In2Co)2,6.869096667000001
Li6PS5I,446.11974
PaAlTc2,-4.7375818
BiTeBr,272.15452
HoErPd2,0.78398185
MnH2SO5,300.73258
In4SnS8,357.25533
Pm2SnHg,-5.360707700000002
MgRhO3,4.5024672
Si3Mo,10.6998405
K3AlTe3,295.2867933
Ba3(BO3)2,441.98013
Sm4S3N2,229.26005330000004
Nb3AlC2,9.899317332999999
Nd(SiRu)2,-5.237358333
YbDyHg2,0.0035390820000000007
Sr2Cu(OF)2,13.8955218
Li4Ca2Mg(SiN3)2,360.9365533
Tm3(GePd)4,-0.540007867
HfGeS,14.90548933
Lu2MgIn,-3.4433448
Ba3In2O6,383.5310833
InAuO2,97.61551533
TaSnS2,6.177669667000001
SmY3,0.6644903329999999
Ni2SbTe2,8.054063067000001
LiMnFeO4,-1.302892
YGa2,-4.196052843
FeBiAsO,-5.154400333
LiBiS2,165.1337533
Ba2BiAu,218.09097000000003
NaTl2Cd,4.0447064
BaSbPt,11.73061987
PaAl3,24.60838
Ba2PdF6,397.9007667
Er2TlCd,-1.1827861000000002
LiV(CO3)2,7.0721078
Li2Cr3SbO8,278.25140330000005
PmDyMg2,0.43640524
VAgHgO4,348.3889233
ReSi,-1.9091691
ScZnPd2,-0.6216809
Nb3SBr7,394.77554
Li2Mn3SnO8,27.115876
NaTaO3,417.0093667
Li2MoO3,29.92551967
CdTeMoO6,377.0675433
CaGaN,-9.282064203
NaNbN2,315.7314667
Ca2AgPb,7.166777099999999
Rb3Sb2Au3,293.0662333
Nd(SiAg)2,17.02134767
TaCuN2,343.71166
Pr2Tl,-4.241548313
SrInPt,7.0833836
TiPN3,331.5005367
Yb(AlSi)2,-7.649433667
Rb3AsSe6,339.40661
ZrVF6,49.205386
Tm2HgOs,-4.943789099999999
Rb2Al2B2O7,425.5335033
TaTiMn2,38.65022800000001
Pd(SeBr3)2,386.4438667
Na2H6Pt,386.14501
Yb(MnSi)2,0.9495739
NdMnGe,8.084153933
Nb5Te4,-0.588716
ZrCr2,-9.131202900000002
ZrTiO4,377.52508
Ga2PdBr8,439.2841467
Sr2LiSiO4F,387.3797633
ZrMnP,-6.4965001
Al2HgS4,427.35825
ScAg4,16.24055067
Sr2SnHg,233.20571
K4BeAs2,409.17631
SrSbPt,6.201747267000001
Dy3Pd2,5.473230567000001
Zr2Al,-3.781914633
CNCl,396.1050433
Tb2IrRu,13.069391
YTcN3,7.464461667
LiVPO5,103.2187437
Zr2Fe,21.179419
TaNi3,-3.969427633
BeCrO4,356.04898330000015
UGeIr,13.73481207
Tm3Al2,1.539231333
Na2LiAu3,-6.838738233
SmMgZn2,-3.6177025
Ta3B2,11.09582893
UI3,8.752464999999999
Rb2NaFeF6,56.439166
DyBi2BrO4,286.1073867
ZrH2,-8.085017333
NaC2N3,354.5433767
PH4Br,447.24759000000006
Dy3CuSiS7,275.2729167
BaMnCO3F2,418.0936
B6N,532.66861
Cu2WSe4,23.291151
PrSnAu2,1.7084529999999998
Li3Nb2Fe3,25.19101433
Ca6In2NF,15.20401767
LiGa2Ni,0.10957498
LiIn(I2O)2,378.29957
LuS2,12.45293468
Yb3Ti,13.0414008
CeB6,25.032979
P3Pd,25.348174
Li(CuP)2,4.997149367
RbAg3Se2,139.849955
HoCuS2,276.49675
TiZnO3,18.138551
Ti3In,18.681117
BaCa(SbO2)4,142.3959367
NaCa2Tl,20.192
TbGeAu,-7.139074432999999
NpO,16.756895
NbCoSn,-3.1903903330000003
LiDy2Br5,77.62918499999998
Ca(NiGe)2,-7.214502367000001
DyPt3,22.608083
B2S3,350.81511
CaCr4O8,27.197593
LiCo5O3F5,2.090640333
ZrPbS3,249.9691167
BaPIr,-0.42302655
NbCu3S4,306.11916
PrSiRu,10.09662983
InClO,386.8692967
Cd(BH4)2,389.7572167
Li5BiS4,363.4435567
YNi4B,0.364938033
MgMoN2,107.373821
HfPbO3,439.57441
CeIr5,10.940129
V(CrTe2)2,-1.0814852
Mg3Al,0.61183624
CoTe(PbO3)2,36.648622
YbPd2Au,0.9925448
AlTeI7,313.4001133
Sr(AlSe2)2,309.9342833
Re2C,-3.3810263
YH3(CO2)3,443.89216
Li2BeSiO4,351.5085067
Er3Rh,6.210588
ZnSbF6,14.04095533
Ba2Pb,197.46486
B2Mo,-1.537639603
Ca(PrTe2)2,313.8627133
Ba3Bi2,105.30778
MnSnAu,0.863042203
TiIr3,11.692149
Mn2S3,12.31185567
Nb3(Fe10B3)2,6.119153167
AcCdHg2,-1.2018838
Ni3S4,-0.142586377
YAl3(B2O)2,484.2629367
SnTe,25.409779
SrHBr,379.1322967
SmMg2,-5.096628467
HoB2Ru3,-3.874198597
GePt2,6.1200750999999975
Mg3Ta,-3.2629834
Ca2Sb2O7,375.9141
V3Co,30.559316
Ta3N5,226.13860330000003
VPO4,37.39954567
DyIr2,7.963517033
PaAgO3,397.26635
LiCN,479.0315433
Ca2GeO4,329.8959333
Y(FeO2)2,2.7897288
KInP2S7,323.61714
Yb3InC,17.947237
NdMgAu2,6.8890791
CaCd3O4,352.2526333
Ca(PRh)2,4.479546
CaInAu2,-1.1495797
Li2PrP2,33.31450733
Nd2O3,454.03332
LiY2Pt,13.368271
AgHgPd2,-7.9423267000000015
Ba2HoSbO6,409.45347
FeTeBr7,332.61679669999995
TiFe,10.00449
NdCd,8.3669192
LiVWO6,408.48206
Cr3C2,-5.1510018330000005
NaC,451.75849000000005
YbAg,-4.0889484
TiI4,257.2041
Dy2In,-8.988585833
Ca(SiAu)2,-1.4099373569999998
KBi2F7,343.22181
Mg2Ge,0.9897359
IrW,4.475964809
YbErPt2,-9.1480322
Li3Ga2,5.362082967
Mg2CrWO6,74.49406
Rb2SiAs2,206.58272
Ca3Hg2,1.958151933
Ba2Na2O3,499.5180767
RbPbBr3,95.43147233
Y3B7W,0.9548466
Be2BO3F,438.66438
Y2SeO2,336.3398533
Li3V2(O2F)2,42.7179545
K4TiO4,480.5545533
ScSiNi,11.8119216
Rb(BH)6,571.0706
Zr7(NO2)4,284.37433
As2Pb4S6ICl,266.6471133
DySe,-8.476404767
LiTmO2,424.48786669999987
Ba2RuO4,27.01601367
Si(AgO)4,270.1555133
NaCNO,434.1823867
Mg(ScGa)2,-1.814025667
Sn2IF3,284.0990133
Hf2ZnRe,-2.5595228
RbLiO3,2.5953966
Rb2TeBr6,329.5598133
Be2C,201.9811
Sb2Pt,44.695135
K4SnO4,423.82521
TbYTl2,-2.4955052
Ti2ReB2,3.987646033
Sm3Sc,8.882000332999999
Zr2Np,18.775488
LiCa6Ge,10.792882
Ca2Si,459.54091
PaAs,12.41357
VPO4,8.342761
HoIO,344.97114
KYS2,270.3287967
UFe3B2,18.01142367
Ti2CoSe4,2.525798367
Mg2CrSbO6,322.9462867000001
Th(CuP)2,170.51221
U2Ti,3.076342033
RbNdO2,508.94772
RbGeBr3,97.90669967
Ba(PdS2)2,340.54583
Nb4C3,17.871055
CoMoH2SeO7,69.70608100000001
Be2Ag,-0.367395497
TeAsRu,367.6524567
HgBi3,-2.491155
Y2CuO4,21.2455676
HgRhO3,5.7920707
LuCo3B2,-6.9087631
Ti8O3,87.46773667
LiMnTe2,9.559699233
PaNi2Sb,19.406131
PrY3,16.00325433
Dy2CdIn,1.4824245
CeGa4Co9,11.72393607
Cu2As4S3Cl2,399.5052833
Rb4CuSi2O7,24.11318633
LiY2Rh,8.188645
K3Si,46.159598
SiTe2Os,8.981789
Ba6ZrO8,402.52239
K8NO3,49.9367
